"UID","BID","Score"
189,249005,2.0
189,207,2.5
190,2937,5.0
190,25261,2.5
190,2641,4.5
190,39658,4.5
190,13831,1.5
190,2535,4.5
190,13814,5.0
190,13830,4.5
190,13827,5.0
190,243741,2.0
190,7889,5.0
190,13823,3.0
190,13828,4.0
190,13819,4.5
190,13829,4.5
190,196814,4.5
191,46217,4.5
191,86792,3.0
191,125465,2.0
191,172432,3.5
191,87195,3.0
191,2037,5.0
191,25218,3.5
191,179372,2.5
191,4176,2.0
191,79373,5.0
191,218931,4.5
191,41258,2.5
191,244195,2.0
191,7604,4.0
191,18689,2.5
191,389,3.5
191,5966,4.0
191,5506,5.0
191,1029,5.0
192,25724,4.0
192,25719,1.5
192,25700,4.0
192,25721,4.0
192,25582,2.0
192,13853,4.5
192,54300,5.0
192,25697,1.5
192,25716,3.5
192,25702,4.0
192,249009,5.0
192,13859,4.0
192,13844,1.0
192,25609,2.5
192,15082,2.0
192,25709,2.0
192,1702,4.5
192,25715,4.5
192,19700,2.5
192,25675,2.0
192,25712,2.0
193,13889,4.0
193,13721,3.5
193,13893,3.5
193,13894,4.5
193,169,3.0
193,13892,3.5
193,12453,3.5
193,167,4.5
193,13888,4.0
193,13891,3.0
193,166,3.0
193,13890,3.0
193,12452,3.0
193,5607,2.5
193,11575,4.0
194,14004,4.0
194,10388,3.5
194,25882,4.0
194,16014,5.0
194,25883,4.0
194,1695,4.0
194,25864,2.5
194,4301,4.0
194,45,4.0
194,19514,4.5
194,25748,3.0
194,15624,4.5
194,25783,4.0
194,17513,4.5
194,11871,4.0
194,118,4.0
194,2639,4.0
194,25836,4.5
194,503,4.0
194,25851,4.5
194,14027,4.0
194,25757,4.5
194,13228,2.5
194,25756,4.0
194,7148,4.0
194,25739,3.5
194,25831,4.0
194,25747,2.0
194,12053,4.0
194,14006,4.0
194,14007,3.5
194,25259,4.0
194,22564,4.5
194,25842,4.0
194,25843,4.5
194,11916,4.5
194,25869,4.5
194,17543,3.5
194,20988,4.0
194,7692,3.5
194,2643,4.5
194,25765,4.0
194,14008,4.5
194,6028,4.5
194,205,2.5
194,20821,4.0
194,408,4.0
194,4824,4.5
194,6196,3.5
194,3025,3.5
194,2827,4.5
194,25821,4.0
194,25817,3.5
194,11776,4.0
194,25779,4.5
194,1484,4.0
194,698,3.0
194,1159,4.5
194,4665,4.0
194,1373,4.5
194,21010,5.0
194,4494,2.5
194,14026,4.5
194,25818,3.0
194,14005,3.0
194,25827,3.0
194,25879,2.5
194,25880,2.5
194,706,4.5
194,5431,4.5
194,14003,4.0
194,12890,2.5
194,25813,4.0
194,219,2.5
194,748,4.5
194,13494,2.5
194,480,5.0
194,6400,3.5
194,9312,2.5
194,1207,4.5
194,25810,4.0
194,25825,4.0
194,14002,4.0
194,3233,5.0
194,4766,4.5
194,25733,4.0
194,2202,4.5
194,7103,3.5
195,14034,5.0
195,14040,4.5
195,14030,4.0
195,14041,3.5
195,14031,4.5
195,5801,5.0
195,14028,1.0
195,9892,1.0
195,748,5.0
195,14039,2.5
195,11054,5.0
195,14032,4.5
195,3233,4.5
195,8412,3.5
195,14037,4.0
195,14036,2.0
195,14035,4.0
195,5283,3.0
195,14042,3.0
195,14043,3.5
196,105139,4.0
196,155368,4.0
196,244216,3.5
196,69275,4.0
196,69740,5.0
196,235122,5.0
196,235984,4.5
196,63375,4.5
196,249019,4.0
196,244217,4.0
196,98514,4.5
196,14096,4.0
196,249017,4.5
196,214413,5.0
196,14090,4.5
196,249016,4.0
196,82314,4.5
196,82135,4.5
196,34810,3.0
196,4689,4.0
196,13740,3.5
196,105138,4.0
196,14094,3.5
196,14093,4.0
196,246576,4.5
196,28337,4.0
196,207710,5.0
196,14097,4.5
196,10277,4.0
196,157433,4.0
197,14169,2.0
197,14171,3.5
197,14163,4.5
197,14168,2.0
197,14161,1.0
197,14162,4.5
197,14155,3.0
197,11653,3.0
197,14166,4.5
197,11656,3.0
197,11658,3.0
197,14160,3.0
197,5926,3.0
197,14154,4.0
197,14156,3.5
197,14167,4.5
197,14170,3.0
197,14164,2.5
197,681,3.5
197,953,4.0
197,14157,4.0
197,7857,2.0
197,2244,3.5
197,14153,4.0
197,14159,3.0
197,3238,3.5
197,12557,4.0
197,14172,3.5
197,7826,3.5
197,6435,4.0
197,10171,3.5
197,14165,4.0
197,6340,2.5
197,2910,3.0
198,2782,4.0
198,14219,5.0
198,14223,5.0
198,14226,4.5
198,14228,5.0
198,14229,5.0
198,14227,5.0
198,14022,3.0
198,4220,4.0
198,4636,5.0
198,14217,5.0
198,5956,5.0
198,14218,5.0
198,2692,2.5
198,66,5.0
198,14215,5.0
198,14224,5.0
198,14212,5.0
198,14213,4.5
198,14233,5.0
198,14221,5.0
198,14220,5.0
198,14222,5.0
198,3312,4.0
198,11645,3.5
198,14214,5.0
198,14231,5.0
198,14216,3.5
198,14232,5.0
198,14225,5.0
198,48389,5.0
198,3791,5.0
198,14234,5.0
198,6400,5.0
199,5312,4.0
199,26155,5.0
199,26037,4.0
199,16203,4.0
199,10929,3.5
199,368,3.5
199,19926,4.0
199,22417,3.5
199,26121,3.0
199,12152,4.5
199,4021,4.0
199,26138,3.5
199,22354,4.0
199,26148,4.0
199,26079,4.5
199,26145,3.0
199,26130,3.5
199,14895,3.5
199,3162,3.5
199,18071,2.5
199,26031,4.5
199,26142,4.0
199,26107,4.5
199,26105,3.0
199,7620,3.5
199,19923,4.0
199,26087,4.0
199,15507,4.5
199,15537,4.0
199,5153,4.5
199,24699,4.5
199,1265,3.5
199,4180,4.0
199,26091,3.5
199,26106,4.0
199,5154,3.0
199,18055,2.5
199,5748,4.5
199,26139,3.5
199,17695,4.5
199,5972,3.5
199,8898,2.5
199,26060,2.5
199,2911,4.5
199,5554,5.0
199,15489,4.0
199,26164,3.5
199,15966,4.5
199,26122,4.0
199,22283,4.5
199,3163,3.5
199,8691,3.5
199,13285,4.5
199,6696,2.5
199,16622,4.5
199,1496,5.0
199,10570,4.5
199,121,3.5
199,26038,4.5
199,9590,2.5
199,26108,4.0
199,26050,4.0
199,3268,2.0
199,26071,4.0
199,107,4.5
199,26045,3.0
199,26051,4.5
199,26152,5.0
199,26047,5.0
199,26048,4.0
199,18743,4.0
199,24399,4.5
199,26033,3.5
199,26150,5.0
199,26140,3.5
199,18037,4.0
199,26055,3.5
199,26056,4.5
199,14197,4.0
199,26141,4.0
199,26054,3.0
199,26149,3.5
199,17309,4.5
199,24665,2.5
199,26058,3.0
199,14156,2.5
199,11653,2.5
199,11656,2.5
199,26137,4.0
199,26132,3.5
199,13283,3.5
199,19415,4.5
199,26133,5.0
199,24513,2.0
199,22332,3.5
199,6985,3.5
199,7211,3.5
199,13284,3.5
199,5605,4.0
199,5604,3.5
199,6090,4.0
199,1360,3.5
199,9462,4.0
199,11455,3.5
199,26136,3.5
199,6927,4.0
199,7854,4.0
199,26032,4.0
199,26127,5.0
199,24109,4.0
199,6295,4.0
199,2884,4.0
199,555,4.0
199,12000,5.0
199,2910,3.5
199,12311,5.0
199,25623,5.0
199,5981,3.5
199,25602,4.5
199,15506,4.0
199,25605,3.5
199,25597,4.0
199,25709,3.5
199,2933,4.0
199,22523,4.0
199,25604,3.0
199,25598,4.0
199,25988,3.5
199,25601,5.0
199,15094,4.0
199,25596,4.0
199,25989,3.5
199,7782,4.5
199,2384,4.0
199,8476,4.0
199,25603,4.5
199,21208,4.5
199,2734,4.5
199,7570,3.0
199,1202,4.0
199,8109,2.5
199,15670,3.5
199,26078,3.5
199,17084,3.5
199,21021,4.0
199,19914,3.5
199,26103,4.0
199,2488,4.5
199,7721,4.5
199,26110,3.0
199,4396,3.0
199,26100,2.5
199,358,4.0
199,26160,3.5
199,26082,4.0
199,26074,3.0
199,1787,4.0
199,26135,3.0
199,2132,4.0
199,26120,2.5
199,9939,4.0
199,26169,3.5
199,13217,4.0
199,26115,4.0
199,1131,5.0
199,10535,4.5
199,25600,4.5
199,26006,4.0
199,22353,3.5
199,26128,1.5
199,15945,2.0
199,20063,5.0
199,13999,3.5
199,10997,4.5
199,12329,3.0
199,22008,4.0
199,10644,3.0
199,12326,4.0
199,22351,5.0
199,14973,3.0
199,12321,3.5
199,953,4.5
199,2445,4.5
199,15534,4.0
199,3290,4.0
199,1012,4.0
199,9501,3.0
199,1776,4.5
199,11679,3.5
199,20055,3.0
199,18,4.0
199,4603,4.0
199,17699,4.5
199,26064,3.0
199,5545,3.5
199,25661,4.5
199,26042,4.0
199,25599,4.0
199,2580,3.5
199,25043,4.0
199,26052,4.5
199,26085,4.0
199,8129,4.5
199,2290,5.0
199,26151,5.0
199,748,5.0
199,2906,4.0
199,7306,4.0
199,26109,4.5
199,10177,4.0
199,7809,3.5
199,2851,4.5
199,5786,4.0
199,5966,4.5
199,5549,4.0
199,1859,4.5
199,10176,1.0
199,2030,5.0
199,8717,3.0
199,26089,4.0
199,1018,4.0
200,14269,2.5
200,14265,2.5
200,14266,2.5
200,14268,2.5
200,14267,2.5
200,14272,2.5
200,14271,2.5
200,26225,3.0
200,14274,3.5
200,26237,5.0
200,26206,3.0
200,26205,3.0
200,26207,3.0
200,26199,3.0
200,14273,3.5
200,26194,4.0
200,26184,4.0
200,26185,4.0
200,26192,4.0
200,26191,4.0
200,26182,4.0
200,26183,4.0
200,26190,4.0
200,26181,4.0
200,26189,4.0
200,26188,4.0
200,26180,4.0
200,26187,4.0
200,26179,4.0
200,14275,4.0
200,26186,4.0
200,26193,4.0
200,20023,2.0
200,14262,3.5
200,11654,3.5
200,23745,4.0
200,7168,4.0
200,1131,4.0
200,2122,5.0
200,26235,3.5
200,26233,3.5
200,7209,4.0
200,26234,3.5
200,26209,3.0
200,26203,4.0
200,26242,4.0
200,26240,4.0
200,26238,3.5
200,18527,4.0
200,26208,3.5
200,26210,3.0
200,408,3.5
200,877,4.5
200,11455,3.5
200,16162,3.5
200,22330,3.5
200,20839,4.0
200,26201,4.5
200,4173,3.5
200,2911,4.5
200,1360,3.5
200,10740,4.0
200,2355,4.0
200,16853,4.0
200,25698,3.0
200,22326,3.0
200,26200,1.5
200,10795,5.0
201,26258,3.0
201,14291,5.0
201,92155,3.5
201,26262,4.5
201,14288,3.5
201,26256,3.5
201,811,5.0
201,14286,2.5
201,14284,4.0
201,26260,3.0
201,2440,4.0
201,4696,3.0
201,8380,4.0
201,26264,5.0
201,3659,5.0
201,14297,3.5
201,14283,4.0
201,26253,4.0
201,14294,4.0
201,14295,4.0
202,14314,5.0
202,10530,2.5
202,14308,5.0
202,14309,3.5
202,14305,5.0
202,14307,4.5
202,14303,4.0
202,335,5.0
202,7726,4.0
202,14310,4.0
202,14311,2.5
202,7005,4.5
202,14306,4.5
202,14312,4.0
202,14313,5.0
202,14304,4.0
203,4198,2.5
203,14362,2.0
203,14357,1.0
203,2637,4.0
203,236,4.0
203,14365,3.5
203,14356,4.0
203,2911,3.5
203,1985,3.5
203,5969,4.0
203,5786,5.0
203,14359,2.5
203,14361,4.0
203,14358,3.0
203,220031,2.5
203,14366,5.0
203,14360,3.5
203,4991,2.5
203,14363,4.5
204,14381,4.0
204,14378,2.5
204,14371,3.0
204,14373,4.0
204,14380,0.5
204,8291,4.0
204,14375,5.0
204,14377,4.5
204,2884,3.5
204,2938,4.0
204,14370,4.0
204,14379,3.5
204,14374,3.5
204,14384,2.0
204,14385,4.0
204,1988,4.0
204,14382,4.0
204,14383,2.0
204,14369,3.0
204,14372,4.0
205,4713,4.5
205,14407,4.5
205,14408,4.5
205,14409,4.5
205,14398,5.0
205,14404,3.5
205,14402,4.0
205,14405,5.0
205,14403,4.0
205,14401,4.0
205,14400,5.0
205,14411,3.0
205,14399,4.5
205,14397,5.0
205,14406,5.0
206,26305,5.0
206,26335,5.0
206,26294,5.0
206,26295,5.0
206,10346,5.0
206,26340,4.5
206,14523,5.0
206,107,2.5
206,14512,5.0
206,14526,5.0
206,10440,4.5
206,26330,4.5
206,26369,3.0
206,14496,5.0
206,26268,5.0
206,7271,5.0
206,14509,3.5
206,26343,4.5
206,26346,4.0
206,26325,5.0
206,14514,4.5
206,14522,5.0
206,26334,5.0
206,26327,5.0
206,26306,4.5
206,14516,5.0
206,14502,5.0
206,22594,5.0
206,26281,5.0
206,14518,4.5
206,26300,3.0
206,26276,3.0
206,14535,4.5
206,14513,5.0
206,26354,5.0
206,26338,3.5
206,26337,4.0
206,14511,0.5
206,14497,4.5
206,14525,5.0
206,26349,5.0
206,14527,5.0
206,1923,4.5
206,76,4.5
206,26344,4.5
206,26345,4.5
206,26353,5.0
206,26373,2.0
206,26341,5.0
206,14501,2.5
206,14498,4.5
206,14510,2.5
206,1684,3.0
206,1690,3.0
206,14530,5.0
206,24189,5.0
206,14500,5.0
206,14499,5.0
206,14528,5.0
206,26355,5.0
206,14524,2.5
206,14506,4.5
206,8864,5.0
206,26326,3.5
206,14505,2.0
206,175,5.0
206,26304,5.0
206,26370,4.0
206,14531,5.0
206,26342,4.0
206,323,4.5
206,5441,4.5
206,13123,4.5
206,955,2.0
206,10321,3.5
206,2230,5.0
206,786,5.0
206,26266,5.0
206,4933,4.0
206,14504,4.0
206,26368,5.0
206,90,4.5
206,14519,4.5
206,14508,4.5
206,26289,4.0
206,26307,4.0
206,14536,5.0
206,15917,4.0
206,26290,3.0
206,26361,4.5
206,26278,5.0
206,24077,4.5
206,3329,5.0
206,14507,4.5
206,8932,3.5
206,26296,4.5
206,14503,5.0
206,26366,4.5
206,26297,3.5
206,2290,5.0
206,151,5.0
206,13096,5.0
206,12732,5.0
206,14515,5.0
206,8252,3.5
206,26333,3.5
206,26328,5.0
206,26287,5.0
206,26302,4.5
206,26301,4.5
206,26303,4.5
206,114,4.5
206,26331,2.0
206,37,4.5
206,14520,5.0
206,15540,5.0
206,26336,3.5
206,14517,5.0
206,26280,5.0
206,26270,5.0
206,26291,5.0
206,26288,5.0
206,26293,5.0
206,3776,5.0
206,5448,5.0
206,26267,5.0
206,26269,5.0
206,14529,5.0
206,26265,5.0
206,14534,5.0
206,26292,5.0
206,8930,2.0
207,26378,5.0
207,14309,4.0
207,26400,4.5
207,26405,5.0
207,26401,5.0
207,2370,5.0
207,2434,5.0
207,26403,3.5
207,14752,4.0
207,26399,4.5
207,26402,5.0
207,4723,3.5
207,1869,2.5
207,26397,4.0
207,26404,5.0
208,26422,3.5
208,292,4.5
208,14672,2.5
208,14667,3.0
208,14660,3.0
208,26429,4.0
208,26434,3.5
208,67,3.5
208,26447,4.0
208,26407,4.0
208,26443,3.5
208,26427,3.5
208,17892,4.5
208,26435,3.5
208,26413,3.5
208,1252,4.0
208,1085,4.0
208,26418,4.0
208,14671,4.0
208,13912,4.0
208,26448,4.0
208,14661,3.5
208,15790,4.5
208,14662,3.5
208,26425,4.0
208,26426,3.5
208,90,4.5
208,15607,3.5
208,4467,4.0
208,2536,4.5
208,14669,4.0
208,5424,2.5
208,14674,4.5
208,408,4.0
209,26472,3.5
209,26481,2.5
209,4355,4.5
209,14716,4.5
209,26476,3.5
209,25575,4.0
209,26504,4.5
209,26479,4.5
209,26500,4.0
209,26518,3.0
209,26514,4.0
209,26515,3.5
209,26498,4.0
209,26497,4.0
209,26513,3.0
209,26503,3.5
209,26496,3.5
209,10280,4.5
209,26489,5.0
209,26475,4.0
209,26509,3.5
209,3817,4.0
209,26490,5.0
209,26508,3.0
209,4339,4.0
209,26482,3.0
209,26483,3.5
209,26484,3.0
209,26502,3.5
209,13755,3.5
209,26491,5.0
209,26487,5.0
209,26511,4.0
209,9203,4.0
209,26465,4.0
209,9661,3.0
209,231,4.0
209,26493,3.5
209,26461,3.5
209,26512,4.5
209,22888,4.0
209,26478,5.0
209,26488,5.0
209,26492,3.5
209,26486,3.5
209,26499,5.0
209,26495,3.0
210,14773,3.0
210,14776,3.5
210,14795,4.5
210,26519,2.5
210,14779,4.5
210,9034,3.5
210,14771,3.5
210,2256,2.5
210,14796,4.0
210,14781,3.5
210,14798,3.5
210,14797,2.5
210,14799,3.0
210,1076,4.0
210,14785,4.0
210,14791,3.5
210,14784,3.5
210,14794,4.0
210,14775,2.5
210,14772,3.5
210,14788,4.5
210,14767,3.0
210,14800,2.5
210,14789,4.0
211,218690,4.5
211,81945,1.0
211,10132,5.0
211,45313,4.0
211,33583,4.5
211,101156,4.5
211,158885,4.0
211,28706,3.5
211,223740,4.5
211,23572,3.0
211,14870,5.0
211,173501,4.5
211,68512,4.5
211,3522,3.5
211,40080,3.5
211,45306,4.0
211,86111,4.0
211,113488,3.0
211,83038,4.0
211,64750,3.5
211,243824,4.0
211,167003,2.5
211,195168,3.0
211,243816,2.5
211,243810,4.5
211,45319,4.0
211,285,4.5
211,226410,4.0
211,33582,4.0
212,14910,5.0
212,14918,4.0
212,14914,2.5
212,14912,4.0
212,14907,4.5
212,14909,3.5
212,5485,1.0
212,14915,4.5
212,14908,1.0
212,7003,2.5
212,14917,2.5
212,14919,4.0
212,14913,4.5
212,354,5.0
212,14920,4.0
212,14911,5.0
213,15007,3.5
213,15020,4.0
213,487,5.0
213,15018,2.0
213,21203,3.0
213,15016,4.0
213,26528,2.5
213,15014,2.5
213,1100,4.5
213,7698,2.5
213,15017,2.5
213,15023,2.5
213,15022,2.5
213,26527,3.5
213,6619,4.5
213,211,4.0
213,15009,3.5
213,15024,2.5
213,6138,1.5
214,621,3.0
214,26552,4.0
214,26543,2.5
214,9294,5.0
214,174860,4.5
214,26531,4.0
214,26532,4.0
214,26548,3.5
214,26533,4.5
214,15044,4.0
214,15032,4.5
214,13141,4.0
214,26529,4.5
214,15035,4.0
214,706,3.5
214,4548,4.0
214,19880,4.0
214,26542,2.5
214,26555,4.0
214,4269,4.0
214,26558,4.5
214,1406,4.5
214,26538,4.5
214,4430,4.5
214,2536,4.0
214,26530,4.0
214,5321,4.5
214,1387,4.5
214,3827,2.5
215,1496,4.5
215,10788,4.5
215,26639,4.0
215,26616,4.0
215,3043,4.0
215,4180,3.5
215,7733,5.0
215,15412,4.0
215,26670,3.5
215,1818,4.5
215,15099,4.0
215,15998,4.0
215,5949,4.0
215,12893,4.5
215,26669,4.5
215,17692,3.5
215,26706,3.5
215,26601,3.5
215,26668,4.0
215,8416,3.5
215,244,3.5
215,15098,4.0
215,1406,4.5
215,26586,3.5
215,26648,3.5
215,26611,4.0
215,26642,4.0
215,11016,4.0
215,1695,3.5
215,26692,4.5
215,14790,3.5
215,647,2.5
215,6868,2.5
215,5007,4.0
215,26676,4.5
215,6927,4.0
215,26633,4.0
215,26588,3.5
215,2785,4.0
215,15104,4.0
215,26636,4.0
215,26645,4.0
215,14895,4.0
215,18352,4.0
215,7853,4.0
215,4021,4.5
215,26620,4.0
215,15979,4.0
215,5175,2.0
215,17483,4.0
215,21181,4.0
215,26630,4.0
215,26644,4.0
215,26647,4.5
215,26618,4.0
215,1812,4.0
215,20841,4.5
215,8219,4.0
215,26592,4.0
215,14026,5.0
215,12308,4.0
215,6140,3.5
215,18853,3.5
215,263,4.5
215,2225,4.0
215,26575,4.0
215,26637,4.0
215,6404,2.5
215,134,4.5
215,1105,4.5
215,9612,5.0
215,26570,4.0
215,4824,4.5
215,26582,4.0
215,11319,4.0
215,26621,4.0
215,26612,4.0
215,25623,4.0
215,26571,4.0
215,26614,4.0
215,4430,4.0
215,15725,4.0
215,26603,4.5
215,15569,4.0
215,26705,4.0
215,9483,4.0
215,26650,2.5
215,4543,4.5
215,26599,4.0
215,1860,4.0
215,1029,4.5
215,7153,3.5
215,21245,4.0
215,26610,4.0
215,7431,4.0
215,18909,2.5
215,4049,5.0
215,9885,5.0
215,26573,3.0
215,26602,4.0
215,12578,4.0
215,26572,3.5
215,10647,3.5
215,26623,4.0
215,26677,3.0
216,26719,4.0
216,26733,3.0
216,23194,4.5
216,18578,3.5
216,26737,4.5
216,1885,4.0
216,26738,3.5
216,26741,4.0
216,26724,3.5
216,26740,4.5
216,26728,4.0
216,26708,4.0
216,26723,3.0
216,26731,3.0
216,19,2.5
216,26735,3.5
216,26714,3.0
216,26716,3.5
216,26720,4.0
216,26739,4.5
216,26736,2.5
216,26713,2.5
216,26711,2.5
216,26743,4.0
216,26742,4.5
217,15192,5.0
217,26753,3.5
217,26766,5.0
217,26756,4.0
217,26773,4.5
217,15189,4.0
217,26759,4.0
217,26784,3.5
217,15415,3.5
217,608,5.0
217,15190,5.0
217,90,4.0
217,9485,4.5
217,15174,2.5
217,15193,2.0
217,26768,4.5
217,26763,5.0
217,2623,4.0
217,26769,4.0
217,26761,5.0
217,15176,4.5
217,90599,4.5
217,1923,5.0
217,15168,4.0
217,26774,4.0
217,8692,5.0
217,20023,4.0
217,6181,5.0
217,94,4.0
217,26778,4.0
217,8158,3.5
217,26747,4.0
217,2785,4.0
217,15173,5.0
217,13673,5.0
217,7529,3.5
217,4113,4.0
217,5738,4.5
217,26787,4.0
217,7733,4.5
217,26786,4.0
217,5431,5.0
217,3839,5.0
217,5432,5.0
217,13825,3.5
217,26765,5.0
217,26760,4.5
217,15167,3.5
217,26775,4.0
217,26771,4.5
217,15179,5.0
217,15188,5.0
217,26751,5.0
217,15184,5.0
217,15185,5.0
217,15186,5.0
217,15187,5.0
217,26754,5.0
217,15183,5.0
217,1722,5.0
217,15182,5.0
217,15180,5.0
217,26762,5.0
217,26757,5.0
217,26782,3.5
217,26781,3.5
217,26772,4.0
217,15172,4.0
217,3919,5.0
217,26785,3.5
218,15208,4.0
218,15212,4.0
218,15206,4.0
218,15203,4.0
218,15207,4.5
218,15209,4.5
218,26788,5.0
218,15216,4.5
218,26789,4.0
218,158228,2.5
218,15199,3.5
218,15201,4.0
218,15205,4.5
218,15213,4.0
218,15202,4.0
218,15210,4.0
218,15211,4.0
218,15214,3.5
218,12567,4.0
218,15204,4.5
218,5966,4.5
218,26,4.0
218,25415,4.0
218,2425,4.5
218,15215,4.5
219,8423,5.0
219,17528,2.5
219,1195,5.0
219,26877,2.5
219,20060,2.5
219,748,5.0
219,8854,2.5
219,4020,2.5
219,3827,2.5
219,7500,5.0
219,14133,5.0
219,15715,3.5
219,26961,4.0
219,6667,4.0
219,4155,2.5
219,26875,2.5
219,26876,2.5
219,26976,3.5
219,26873,2.5
219,5312,5.0
219,17016,5.0
219,26878,2.5
219,993,0.5
219,143276,5.0
219,26851,2.5
219,20542,5.0
219,5399,2.5
219,26901,5.0
219,26969,2.5
219,800,5.0
219,26980,5.0
219,7802,2.5
219,26975,5.0
219,26986,4.0
219,1472,5.0
219,14156,2.5
219,26852,5.0
219,26984,2.5
219,26858,5.0
219,26977,2.5
219,26879,2.5
219,10973,5.0
219,26855,5.0
219,6490,5.0
219,26971,5.0
219,26869,2.5
219,26857,5.0
219,26853,2.5
219,26895,2.5
219,4812,4.5
219,13039,5.0
219,26862,2.5
219,405,2.5
219,26821,4.0
219,7839,5.0
219,34323,2.5
220,27032,5.0
220,7189,3.5
220,27003,3.0
220,27050,5.0
220,15344,4.0
220,27037,5.0
220,13432,4.0
220,26993,3.0
220,27023,3.5
220,27054,3.5
220,8732,2.0
220,27019,2.0
220,27033,5.0
220,15343,3.5
220,27002,3.5
220,27005,3.5
220,15342,1.5
220,27014,1.0
220,27008,5.0
220,27025,3.0
220,27034,3.5
220,15335,2.5
220,27007,3.0
220,15340,4.0
220,15345,2.5
220,8158,4.0
220,7082,3.5
220,15334,2.5
220,15336,5.0
220,7433,1.5
220,15337,4.0
220,27012,2.0
220,27017,2.5
220,27027,4.0
220,27010,2.5
220,27001,3.5
220,27015,4.0
220,27030,3.5
220,27047,3.5
220,26998,3.5
220,1628,2.5
220,27044,4.0
220,27046,4.0
220,27018,2.5
220,15341,4.0
220,11208,2.5
220,424,3.0
220,27004,4.0
220,470,1.5
221,15362,2.5
221,38149,3.5
221,15355,4.0
221,15353,2.5
221,8044,5.0
221,7484,5.0
221,8987,1.5
221,776,4.0
221,1452,5.0
221,15360,4.0
221,4647,4.5
221,713,4.5
221,788,5.0
221,4131,5.0
221,356,4.5
221,15361,3.5
221,748,5.0
222,27111,4.0
222,27112,3.5
222,27126,2.5
222,27121,3.5
222,27082,3.0
222,27122,3.5
222,27096,3.5
222,15389,3.5
222,27116,4.0
222,27093,3.0
222,27089,2.0
222,192345,3.5
222,27083,4.0
222,249027,3.0
222,15384,3.0
222,27088,3.5
222,79974,3.5
222,4205,4.0
222,27114,2.5
222,27118,3.0
222,249026,4.0
222,27103,3.5
222,10978,4.0
222,27097,3.0
222,18423,2.5
222,27071,3.5
222,1567,3.5
222,5957,3.0
222,27095,3.0
222,27115,3.0
222,27106,3.0
222,4723,3.5
222,27084,3.5
222,15388,3.5
222,27077,3.0
222,27105,3.0
222,16856,4.0
222,27124,3.5
222,27120,3.0
222,15390,4.0
222,27104,3.0
222,27113,4.0
222,27079,3.0
222,27125,3.0
222,27078,3.5
222,27073,3.0
222,27119,3.0
222,27094,3.0
222,27109,4.0
222,27085,4.0
222,188866,3.5
222,27117,3.5
222,27123,3.0
222,27099,3.5
222,3929,4.0
222,27087,3.5
222,27092,4.0
222,27143,3.0
222,249028,3.5
222,27080,4.0
222,244233,2.5
223,27157,2.5
223,8358,2.5
223,241740,1.0
223,1600,4.0
223,7668,4.0
223,128685,4.0
223,14925,4.0
223,5153,4.0
223,9267,2.5
223,126519,3.0
223,2946,4.0
223,10438,5.0
223,13207,3.5
223,249029,3.0
223,2442,4.5
223,70464,4.0
223,113552,3.0
223,2430,4.5
223,77007,2.0
224,27282,4.0
224,27263,4.5
224,249030,3.5
224,27256,3.5
224,27266,3.5
224,27257,4.0
224,27259,3.0
224,221293,3.0
224,3799,3.5
224,27284,3.5
224,2120,3.5
224,17788,3.5
224,27278,4.0
224,27277,4.0
224,27264,3.5
224,27258,3.0
224,27281,4.0
224,27253,4.0
224,27268,4.0
224,10278,3.5
224,166274,3.5
224,111853,4.0
224,249035,3.5
224,439,3.0
224,21109,3.5
224,21108,3.5
224,21107,3.5
224,27287,3.5
224,249036,3.0
224,27267,3.0
224,11567,3.5
224,249031,3.0
224,27252,3.0
224,27283,4.0
224,27274,4.0
224,180293,3.5
224,27273,3.0
224,27288,4.5
224,27286,3.5
224,4564,3.5
224,2585,4.0
224,182061,3.5
224,249034,3.0
224,249032,3.0
224,27280,3.5
224,27279,4.0
224,27254,3.5
224,27262,4.5
224,25577,3.5
224,27261,2.5
224,249033,3.5
224,27260,3.5
224,26497,4.0
224,27275,3.5
224,17752,3.0
224,25608,3.5
224,27285,3.5
224,27255,3.5
224,27276,4.0
224,27270,3.5
224,14091,3.5
224,17754,3.5
224,27265,3.5
224,27271,4.0
224,241759,3.5
224,27269,3.5
225,27385,3.5
225,27378,4.0
225,27393,4.0
225,27405,2.5
225,5238,4.0
225,15065,1.0
225,27410,4.0
225,27413,3.5
225,27383,2.5
225,27362,5.0
225,27409,3.0
225,27356,3.0
225,3532,4.0
225,27397,2.0
225,27411,1.5
225,5100,1.0
225,27406,2.5
225,19366,4.0
225,27380,4.0
225,27361,3.5
225,27369,1.5
225,27358,4.0
225,27376,3.0
225,26862,3.5
225,27379,3.5
225,27377,3.5
225,27357,4.5
225,27396,4.0
225,14837,5.0
225,27370,4.5
225,27382,4.0
225,27374,3.5
225,27388,5.0
225,27381,4.5
225,2351,0.5
225,12748,2.5
225,27412,1.5
225,27407,4.0
225,27408,1.5
225,27371,2.5
225,27389,5.0
225,27400,2.5
226,497,4.0
226,3283,4.0
226,13679,4.0
226,17724,4.0
226,14427,4.0
226,4200,4.0
226,22570,4.0
226,25839,4.0
226,10727,3.5
226,27460,4.0
226,27450,3.5
226,17115,3.5
226,1684,4.0
226,27449,4.0
226,27466,5.0
226,27470,4.0
226,27455,3.0
226,27448,4.5
226,27445,4.0
226,9192,3.5
226,1428,3.0
226,12946,4.0
226,27444,4.5
226,4698,3.0
