"UID","BID","Score"
896,30642,4.0
896,1284,5.0
896,19296,4.5
896,4947,4.5
896,221,3.5
896,1452,4.0
896,50994,4.5
896,27547,4.5
896,748,4.5
896,219,3.5
897,13642,5.0
897,709,5.0
897,39157,5.0
897,3046,4.0
897,26,4.0
897,4556,5.0
897,1819,5.0
897,2644,4.0
897,29207,4.0
897,24933,5.0
897,17480,0.5
897,14654,5.0
897,13432,4.5
897,3113,5.0
897,226,3.5
897,2342,5.0
898,4081,2.5
898,40025,4.0
898,7936,2.5
898,73649,3.0
898,7849,2.5
898,6294,4.5
898,24937,3.5
898,19426,2.0
898,47833,2.5
898,1532,5.0
898,4984,4.0
898,1312,3.5
898,10980,2.5
898,11210,3.5
898,21155,3.0
898,5309,4.5
898,111252,4.5
898,15074,4.0
898,229,4.0
898,10297,4.0
898,25749,4.0
898,11104,5.0
898,1802,3.5
898,5758,3.0
898,1947,3.0
898,27,2.5
898,18486,3.5
898,1860,2.5
898,207,3.0
898,2241,2.5
898,1195,3.5
898,20805,2.5
898,7874,2.5
898,3791,4.0
898,2442,4.0
898,8010,4.5
898,19611,2.5
898,34230,2.5
898,34913,2.5
898,56829,5.0
898,9404,2.5
898,90,4.5
898,2290,5.0
898,25080,2.5
898,4433,4.5
898,2039,3.5
898,16726,2.5
898,5745,2.5
898,2602,2.5
898,26616,2.5
898,18,3.5
898,31161,3.5
898,52,4.5
898,37267,4.0
898,13947,2.5
898,3290,5.0
898,3827,4.5
898,953,4.5
898,8743,2.5
898,9019,3.5
898,25956,4.5
898,5549,2.5
898,3619,4.0
898,4057,2.5
898,7061,3.0
898,1012,3.0
898,405,2.5
899,46668,5.0
899,10926,2.0
899,35627,4.5
899,59449,4.0
899,71612,4.0
899,106959,3.5
899,5320,2.5
899,6659,5.0
899,1046,5.0
899,1062,2.0
899,745,4.0
899,42549,2.0
899,34201,4.0
899,264,4.0
899,12800,2.5
900,6040,4.0
900,18980,4.5
900,27754,3.5
900,13664,2.0
900,10389,4.0
900,5744,2.5
900,3168,5.0
900,9573,5.0
900,5417,2.5
900,6823,4.5
900,1908,5.0
900,149115,2.5
900,45972,4.0
900,2815,1.5
900,9851,1.5
901,238,4.0
901,81969,3.5
901,7325,3.5
901,2864,4.5
901,4016,3.5
901,63679,5.0
901,2425,3.5
901,17157,2.5
901,6235,3.5
901,8293,3.5
901,22014,3.5
901,38910,4.0
901,25969,4.0
901,17085,4.0
901,21743,5.0
901,6096,3.5
901,3828,3.5
902,9017,3.5
902,39579,3.5
902,292,4.0
902,2550,3.5
902,6191,4.0
902,21266,4.0
902,3436,4.0
902,2800,4.0
902,8423,4.0
902,30579,4.0
902,2802,3.5
902,36999,3.5
902,2812,4.0
902,147637,4.0
902,4850,3.5
902,4869,3.5
902,4297,4.0
903,38258,3.5
903,1428,4.0
903,4449,3.0
903,3690,4.5
903,250,4.0
903,21690,3.5
903,2527,2.5
903,7159,3.0
903,36708,3.5
903,4180,4.5
904,881,2.5
904,26329,5.0
904,6028,5.0
904,19996,5.0
904,46,5.0
904,2433,5.0
904,46619,5.0
904,38574,5.0
904,8652,5.0
904,4275,5.0
904,41733,5.0
904,14877,5.0
904,6037,5.0
904,26754,5.0
904,53427,5.0
904,4976,5.0
904,19887,5.0
904,4941,5.0
904,47508,3.0
904,7831,5.0
904,997,4.0
904,503,5.0
904,35518,1.5
905,5607,4.0
905,3687,1.5
905,14083,3.0
905,3927,3.0
905,10303,4.0
905,4067,3.0
905,2143,4.5
905,4078,3.0
905,3685,5.0
905,9319,3.0
905,2602,3.5
905,207,4.0
905,2782,2.5
905,11632,0.5
905,2998,4.5
905,2526,4.0
905,2442,3.5
905,17084,4.0
905,7524,2.0
905,2851,4.5
905,15370,3.5
905,26089,2.5
906,21002,2.5
906,11426,3.0
906,10394,2.5
906,18844,4.0
906,7232,4.0
906,681,3.5
906,2078,2.5
906,220,2.0
906,11740,1.5
906,308,5.0
906,356,4.5
906,4496,2.5
906,2313,3.5
906,34627,4.5
906,748,4.5
906,86253,3.0
907,10099,4.0
907,2919,3.5
907,26928,4.0
907,3676,3.5
907,4304,4.0
907,31018,4.0
907,3737,3.0
907,23655,4.0
907,19144,4.0
907,6648,3.0
908,26986,3.5
908,20839,3.0
908,9698,3.5
908,766,2.5
908,31924,4.0
908,31716,4.0
908,3739,3.0
908,7879,4.0
908,5283,4.5
908,90,3.5
908,125190,3.5
908,4502,4.0
908,1133,3.5
908,2988,4.0
908,10439,2.5
908,410,2.5
908,59450,4.0
908,88769,4.0
908,19110,3.5
909,67560,4.5
909,36277,4.5
909,32511,5.0
909,98077,4.0
909,51859,4.5
909,35697,4.0
909,35200,4.0
909,79891,4.0
909,179,4.0
909,5053,4.0
909,68437,4.0
909,2623,4.5
909,8840,4.5
909,67446,3.0
909,5048,4.5
910,126,3.5
910,24846,2.5
910,37357,4.0
910,68771,4.5
910,2037,4.5
910,22029,4.0
910,7500,3.5
910,4081,4.0
910,14982,3.5
910,6843,5.0
910,7209,2.5
910,1947,3.0
910,1195,4.0
910,2527,4.5
910,2526,5.0
910,7721,4.5
910,2488,4.0
910,10932,3.5
911,7730,4.0
911,240,3.0
911,6764,3.0
911,1106,3.0
911,4425,3.5
911,1094,3.5
911,4478,4.0
911,516,4.0
911,32726,3.5
911,2292,3.5
911,356,3.5
911,3269,4.0
911,28929,1.5
912,1150,4.5
912,76116,2.5
912,18416,1.5
912,1134,4.5
912,6868,3.5
912,19776,5.0
912,4666,5.0
912,18526,5.0
912,57657,5.0
912,4236,5.0
912,15867,3.5
912,19831,5.0
912,28054,3.5
912,19815,4.5
912,15633,4.5
912,21212,5.0
912,6330,4.5
912,5545,3.0
912,9892,5.0
912,5867,3.5
913,15183,5.0
913,15182,5.0
913,22525,3.5
913,15619,2.5
913,21306,1.0
913,58553,2.5
913,33542,2.5
913,11638,1.5
913,10544,2.5
913,34647,4.0
913,59265,2.0
913,61691,4.5
913,6196,2.5
914,28947,3.0
914,5503,4.5
914,3109,4.0
914,59190,3.5
914,16213,4.5
914,2122,5.0
914,1697,4.0
914,482,3.5
914,20404,4.0
914,42069,3.0
914,32428,4.0
915,4141,2.5
915,37020,3.0
915,6262,3.0
915,305,3.5
915,482,3.5
915,1507,2.5
915,2536,3.5
915,4579,3.5
915,134,2.5
915,1106,3.5
915,3490,3.0
915,19804,4.0
915,15248,4.0
916,3511,3.5
916,45985,4.0
916,4017,4.0
916,68546,2.5
916,66060,5.0
916,59255,4.0
916,3995,5.0
916,3996,5.0
916,29243,5.0
916,4448,4.0
916,85919,5.0
916,9405,5.0
916,19478,5.0
916,19469,5.0
916,2546,5.0
916,51211,5.0
916,79715,5.0
916,28001,4.5
916,4781,4.5
916,408,5.0
916,6341,4.5
916,18503,4.5
916,6650,2.5
916,516,4.5
916,40782,1.5
916,12890,4.0
916,41322,5.0
916,6934,4.0
916,17306,5.0
916,73294,4.0
916,16198,3.5
916,16203,3.5
916,59191,4.0
916,77040,4.5
916,16199,3.0
916,19732,4.0
917,8583,3.0
917,11063,3.5
917,37232,3.0
917,48,3.5
917,19926,4.0
917,22035,4.0
917,46642,3.5
917,40629,3.5
917,26582,3.0
917,594,4.0
917,556,3.5
918,19862,4.0
918,56128,5.0
918,18465,3.5
918,68344,4.0
918,24890,3.5
918,60045,3.0
918,56704,3.5
918,13761,3.5
918,50676,4.0
918,61383,3.0
918,61368,4.0
918,61376,4.0
918,57345,4.0
918,15987,3.5
918,16660,3.5
918,20899,3.5
918,8232,2.5
918,42079,4.0
918,47183,5.0
918,39243,3.0
918,31758,2.5
918,24953,3.0
919,4304,4.5
919,23702,2.0
919,12085,3.0
919,2884,4.0
919,9631,3.5
919,129264,4.0
919,1470,4.5
919,27548,3.5
919,14074,3.0
919,61860,3.0
920,35815,2.5
920,1401,2.5
920,70586,3.5
920,5476,4.0
920,4984,4.0
920,22617,4.0
920,27075,4.0
920,79356,4.0
920,39938,4.0
920,16626,2.5
920,19369,4.5
920,1132,3.5
920,456,3.5
920,4020,4.5
920,1859,4.5
920,1945,3.5
920,6542,4.0
920,62194,3.5
920,1860,4.5
920,7083,3.5
920,105218,3.5
921,3113,3.5
921,19032,3.5
921,50152,3.5
921,1573,4.5
921,141913,4.5
921,87510,2.5
921,3200,4.0
921,1553,4.0
921,21561,4.0
921,28586,4.0
921,4280,4.0
921,1694,5.0
921,202,2.5
921,5649,3.5
922,78288,4.5
922,29952,4.5
922,118,5.0
922,19295,2.5
922,125981,4.5
922,962,4.5
922,3676,4.0
922,88061,4.5
922,16538,4.0
922,9263,4.0
922,13180,4.0
922,7355,4.5
922,65644,4.5
922,8458,4.0
922,748,5.0
923,351,4.0
923,37720,2.5
923,40232,3.5
923,1429,4.0
923,1046,5.0
923,20032,5.0
923,745,5.0
923,12800,4.5
923,1401,1.5
923,264,5.0
924,39401,3.0
924,68188,3.5
924,46411,3.0
924,5364,3.5
924,40865,3.0
924,1985,3.5
924,1504,3.5
924,1709,3.0
924,34208,3.5
924,5115,4.0
925,62712,5.0
925,54331,3.5
925,2864,3.5
925,19665,2.5
925,2143,4.0
925,9692,4.0
925,2433,4.0
925,20496,5.0
925,4077,4.5
925,3459,4.0
925,6330,4.5
925,12516,5.0
925,210,2.5
925,59637,2.5
925,13323,5.0
925,127723,4.5
925,5835,3.5
925,44042,4.0
925,30031,5.0
926,17333,3.5
926,11099,4.0
926,12924,4.5
926,645,4.5
926,5607,4.0
926,4219,3.0
926,6382,4.0
926,1376,3.5
926,6401,3.0
926,4425,4.0
926,1695,3.5
926,1451,4.0
926,6377,3.0
926,6860,4.0
926,878,3.5
926,1100,4.0
926,2290,2.5
926,337,3.5
926,4577,4.0
926,1373,4.5
926,17928,3.5
926,1484,3.0
926,2488,4.0
926,356,4.5
926,2768,3.0
926,522,5.0
926,17542,3.0
926,2849,4.0
926,4824,3.5
926,1387,4.0
926,1931,4.0
926,49845,5.0
926,15164,3.5
926,1078,3.5
926,6531,4.0
926,7134,4.0
926,2948,4.0
927,32293,3.0
927,2692,4.0
927,32210,4.0
927,7831,4.5
927,32280,4.0
927,12150,4.5
927,10584,4.0
927,1651,4.0
927,14217,4.0
927,13398,4.5
927,19986,5.0
927,9459,3.5
927,32163,3.5
927,231,3.5
927,2296,5.0
927,4976,4.5
927,32388,5.0
927,408,5.0
927,5873,4.5
927,669,5.0
927,1105,4.5
927,5887,5.0
928,38,4.5
928,11100,4.0
928,51211,4.5
928,53124,2.5
928,2219,3.5
928,6420,5.0
928,6501,5.0
928,81019,5.0
928,11649,5.0
928,42431,4.5
928,24035,5.0
928,16119,5.0
928,518,4.5
928,1399,5.0
928,3199,4.0
928,122371,4.5
928,4995,5.0
928,3847,5.0
928,10793,5.0
928,8783,5.0
928,6553,4.0
928,8947,4.5
928,7530,3.5
928,274,5.0
928,6883,5.0
928,29068,5.0
928,12433,5.0
928,1489,5.0
928,15809,4.5
928,21212,5.0
929,10965,5.0
929,10950,4.5
929,8561,4.0
929,75067,3.5
929,14855,5.0
929,37419,4.5
929,107,5.0
929,25899,3.5
929,8371,4.0
929,6849,3.0
929,15605,4.0
929,7306,4.0
929,144,3.5
929,19992,4.0
929,22050,2.5
929,20648,5.0
929,57884,4.0
929,3354,5.0
929,6583,5.0
929,4726,4.5
929,2910,5.0
929,222,4.0
929,11025,4.0
929,1592,2.5
929,304,4.5
929,15382,3.5
930,66667,2.0
930,2919,2.0
930,7392,4.0
930,29149,3.5
930,19767,2.5
930,5865,2.5
930,7852,2.5
930,17878,3.5
930,17874,1.5
930,16161,3.5
930,54003,3.5
930,5547,3.0
930,90320,3.0
930,24706,3.5
930,6785,2.5
930,17207,2.0
930,6684,1.5
930,2885,1.0
930,1860,2.5
930,12134,2.0
930,8638,1.5
930,14882,2.5
930,8381,3.0
930,110688,1.0
930,7275,3.0
930,4389,3.0
930,79704,2.5
930,52263,2.5
930,11454,3.0
930,20126,2.5
930,25208,3.5
930,5549,2.5
931,4546,2.5
931,2766,2.5
931,368,2.5
931,10929,2.5
931,19926,2.5
931,9146,2.0
931,43313,2.0
931,22980,4.0
931,4544,3.0
931,85086,4.0
931,12128,3.0
931,2644,2.5
931,17868,4.5
931,2784,2.5
931,14126,4.5
931,24999,2.5
931,26877,3.0
931,1696,4.5
931,72849,3.5
931,13548,2.5
931,12220,4.5
931,903,3.5
931,13007,2.5
931,9421,2.5
931,52227,2.5
931,5020,3.0
931,70639,3.5
931,4042,3.5
931,16929,3.0
931,8906,3.0
931,51931,4.0
931,28615,3.5
931,3299,3.5
931,17908,2.0
931,4041,3.5
931,47578,3.0
931,14451,3.0
932,33924,3.5
932,1411,3.5
932,401,3.5
932,4081,4.5
932,52393,4.5
932,7154,4.0
932,2809,5.0
932,3668,3.5
932,72931,2.5
932,27458,3.0
932,8423,3.5
932,3819,3.0
932,7857,4.5
932,72906,3.5
932,38802,3.5
932,26231,4.0
932,15373,4.5
932,7859,4.5
932,6868,4.5
932,8899,4.5
932,6096,4.5
932,25515,3.0
932,5869,4.5
932,61523,4.0
932,25691,4.0
932,50163,4.0
932,10808,4.0
932,12836,4.5
932,16727,5.0
932,21631,4.0
932,6385,3.5
932,67,3.5
932,63074,5.0
932,3785,4.5
932,38667,4.0
932,42885,4.0
932,28334,4.5
932,5248,4.5
932,33385,4.5
932,52191,3.5
932,563,4.5
932,8902,4.0
932,8593,4.5
932,32468,5.0
932,54709,4.0
932,21231,4.0
932,23980,4.5
932,2510,4.5
932,7097,3.0
932,3199,4.5
932,10360,4.0
932,11282,4.5
932,9989,5.0
932,35933,4.5
932,3481,4.5
932,26233,4.5
932,776,4.0
932,6933,5.0
932,3839,5.0
932,5432,5.0
932,18507,4.0
932,6423,4.5
932,995,3.5
932,1821,4.5
932,5786,4.0
932,72872,4.0
932,748,3.5
932,25405,5.0
932,6530,4.0
932,2203,4.5
932,360,4.5
932,213,4.5
932,7874,3.0
932,50179,4.5
932,12248,3.0
932,53154,4.5
933,6988,4.5
933,1322,5.0
933,20585,3.5
933,756,3.5
933,35614,5.0
933,2526,3.5
933,3124,3.5
933,7061,3.5
933,19281,5.0
933,4479,4.5
934,993,4.0
934,41701,2.5
934,8795,2.5
934,18952,4.0
934,486,5.0
934,19928,4.0
934,42647,4.0
934,81120,3.0
934,19422,3.5
934,6083,5.0
934,4533,3.5
934,1194,4.0
934,281,4.5
934,9213,4.0
934,11495,4.0
934,707,2.5
934,356,3.5
934,5310,4.0
934,3939,4.5
934,12433,4.0
934,37978,3.0
934,17499,4.0
934,362,4.0
934,18589,5.0
934,2052,4.0
934,18456,3.5
934,5034,4.0
934,4131,3.5
935,12399,4.0
935,61212,2.5
935,8800,5.0
935,15237,4.5
935,26205,4.0
935,26206,4.0
935,2256,3.5
935,2252,4.0
935,36562,4.0
935,1588,4.0
935,26207,4.0
935,18234,4.0
935,13183,4.0
935,60812,3.0
935,11278,4.0
935,17861,3.5
935,28568,3.0
935,39888,3.5
935,131842,4.0
935,27954,2.5
935,14749,3.5
935,38145,3.0
935,3050,3.5
935,15728,3.5
935,33313,4.0
935,9362,3.5
935,1175,4.5
935,73424,3.5
936,45128,4.5
936,5506,5.0
936,20560,2.5
936,749,5.0
936,80266,3.5
936,6745,5.0
936,16305,3.0
936,17288,5.0
936,4608,4.5
936,54865,4.0
936,5431,5.0
936,3839,5.0
936,25963,5.0
936,5420,3.5
936,32113,3.5
936,7357,4.0
936,6196,3.5
936,7429,3.0
936,104073,3.5
936,13209,3.5
936,11338,4.0
936,29523,4.0
936,11390,3.0
936,1307,4.0
936,1325,5.0
936,1324,5.0
936,4440,4.0
937,4029,4.0
937,4173,4.0
937,77526,5.0
937,9423,4.0
937,47959,4.0
937,77203,3.5
937,73924,4.0
937,29758,4.5
937,5964,5.0
937,1544,4.0
938,4999,0.5
938,13371,3.5
938,21608,3.5
938,26197,5.0
938,5506,5.0
938,27547,5.0
938,5420,3.5
938,4577,4.5
938,4976,5.0
938,1764,2.5
938,5461,5.0
938,408,5.0
938,4588,4.0
938,3022,5.0
938,10964,5.0
939,72203,3.0
939,7457,3.5
939,7684,4.0
939,10100,4.0
939,1071,4.5
939,1106,3.5
939,19793,4.0
939,7338,3.5
939,5814,3.5
939,7051,4.5
939,993,4.5
939,16822,3.0
939,5175,4.0
939,26967,5.0
939,712,3.0
939,356,2.0
939,757,4.5
939,49149,4.0
939,90,3.5
939,7541,4.0
939,6205,4.0
939,1078,4.0
939,9537,3.0
939,20668,4.0
939,26846,3.5
939,4533,4.5
939,305,4.0
939,59560,4.0
939,566,4.5
940,15255,4.0
940,33785,3.5
940,2636,5.0
940,7103,2.5
940,5976,4.0
940,50362,2.0
940,6083,2.5
940,1819,3.5
940,3062,3.0
940,2183,4.0
940,12901,3.5
940,90597,2.5
940,3939,3.0
940,20723,3.5
940,748,2.5
940,27547,2.0
940,30658,2.5
940,9027,5.0
940,38,3.5
940,11314,1.5
941,2143,4.5
941,4118,4.5
941,1573,4.0
941,4566,3.5
941,3459,4.5
941,75423,5.0
941,19928,5.0
941,67,4.0
941,11100,5.0
941,5371,4.0
941,76023,5.0
941,4641,4.0
941,76238,4.0
941,6330,4.5
942,72987,3.5
942,3717,4.0
942,74503,3.5
942,4466,4.0
942,22871,4.5
942,22631,4.5
942,1935,1.0
942,25829,2.5
942,112824,4.5
942,5226,2.5
943,785,4.5
943,43223,3.5
943,9568,3.5
943,50579,4.5
943,5947,3.5
943,6398,4.0
943,22431,4.0
943,13494,3.5
943,40102,5.0
943,14978,2.5
943,77098,5.0
943,38692,5.0
943,2001,3.5
943,6545,4.0
943,5421,3.5
943,2948,4.0
943,563,5.0
944,31908,5.0
944,9467,5.0
944,2602,5.0
944,4546,4.0
944,7911,5.0
944,2784,4.0
944,2672,4.0
944,5553,5.0
944,857,5.0
944,9147,4.0
944,1680,5.0
944,82975,5.0
944,9271,5.0
944,25782,5.0
944,10918,5.0
944,6157,5.0
944,17245,5.0
944,47216,2.5
944,665,5.0
945,107,5.0
945,9919,4.0
945,51770,5.0
945,3635,5.0
945,132417,5.0
945,16777,5.0
945,1106,4.5
945,18517,2.5
945,713,5.0
945,65251,5.0
945,11495,4.0
945,134,5.0
945,17480,2.5
945,15698,4.5
945,210,5.0
945,3747,5.0
945,3743,4.0
945,1355,5.0
945,678,4.5
945,953,4.0
946,116,4.0
946,29149,3.5
946,706,4.0
946,14357,2.5
946,4578,4.5
946,1928,4.5
946,888,4.0
946,2946,3.5
946,9391,2.5
946,11886,3.0
946,408,4.0
946,358,2.5
946,4941,2.5
946,17861,4.0
947,25426,4.0
947,12905,4.0
947,143098,4.0
947,11175,4.0
947,27676,3.0
947,1993,5.0
947,25445,4.0
947,113219,4.5
947,6820,4.5
947,19641,4.0
947,18750,3.5
947,49126,4.0
947,62607,2.5
947,40271,3.5
947,25446,4.5
947,100492,4.0
947,37735,3.5
947,55372,4.5
947,55374,4.5
947,13064,4.0
947,97110,3.5
947,50378,3.5
948,15153,5.0
948,1051,5.0
948,6868,5.0
948,13978,5.0
948,41426,4.0
948,12040,5.0
948,36967,4.0
948,779,5.0
948,7654,5.0
948,44793,4.0
948,4764,5.0
949,1063,4.5
949,38077,2.5
949,1949,4.5
949,38693,4.5
949,12571,4.0
949,43172,4.0
949,231,5.0
949,5579,3.5
949,6792,3.0
949,3482,3.5
949,1406,3.0
949,4924,4.5
949,8947,3.5
949,38747,4.0
949,1102,5.0
949,3414,3.5
949,1512,4.0
949,12570,3.0
949,5233,4.0
949,1485,3.0
949,7839,5.0
949,356,4.5
949,9578,3.5
949,1373,3.5
949,563,3.5
949,715,3.5
949,3789,1.5
949,4824,3.5
949,1064,5.0
949,53723,4.0
949,4251,3.0
950,6649,4.0
950,2816,4.5
950,5554,4.0
950,2104,5.0
950,47771,4.0
950,8681,3.5
950,10861,3.5
950,30047,5.0
950,15074,3.0
950,36329,3.5
950,20004,2.5
950,7458,4.5
950,16084,3.0
950,107181,3.5
950,21369,5.0
950,748,5.0
950,4869,4.5
950,27219,4.0
950,608,3.5
950,2527,3.5
950,27217,4.0
950,17285,3.0
950,36,3.5
950,4430,5.0
950,3171,5.0
950,30394,5.0
950,208,4.5
951,102178,2.5
951,4262,3.5
951,99251,3.0
951,7623,3.5
951,3229,3.5
951,15742,3.0
951,27871,2.5
951,17412,3.5
951,14818,3.5
951,1319,3.5
951,54092,3.0
952,28208,5.0
952,3677,2.5
952,24405,4.5
952,10760,3.0
952,1107,4.0
952,1789,4.0
952,2674,3.5
952,964,3.5
952,12604,4.0
952,7407,5.0
952,38266,4.0
952,15244,3.5
952,2009,4.0
952,32428,5.0
952,8786,3.0
952,7018,2.5
952,4425,4.5
952,752,2.5
952,8423,4.5
952,20876,4.0
952,19835,4.5
952,129420,4.0
952,12298,3.5
952,75545,5.0
952,40863,5.0
952,7102,5.0
952,2816,4.0
952,5759,4.5
952,581,5.0
952,19827,4.5
952,11303,5.0
952,1673,5.0
952,23420,5.0
952,87648,5.0
952,30108,5.0
952,50934,5.0
952,111739,5.0
952,28401,5.0
952,2783,4.5
952,17281,3.5
952,1051,4.5
952,6401,5.0
952,1533,4.0
952,25864,5.0
952,4244,5.0
952,249,5.0
952,49157,3.0
952,82,3.5
952,38719,5.0
952,18911,3.5
952,6161,3.5
952,2143,5.0
952,1472,5.0
952,4234,4.0
952,94,5.0
952,1667,3.5
952,31493,4.0
952,13978,3.5
952,1134,4.5
952,20394,4.5
952,3109,5.0
952,3460,4.0
952,19048,4.5
952,703,5.0
952,19665,5.0
952,70607,4.0
952,31793,4.0
952,1433,3.5
952,9025,3.5
952,23642,5.0
952,5310,4.5
952,35614,5.0
952,44732,5.0
952,67073,5.0
952,1291,5.0
952,81500,4.0
952,67895,5.0
952,5072,5.0
952,8028,4.0
952,2802,5.0
952,8229,4.0
952,2292,4.5
952,570,5.0
952,78678,5.0
952,68348,5.0
952,1178,4.5
952,24365,5.0
952,13007,4.0
952,99443,4.5
952,6406,5.0
952,1097,3.5
952,61464,5.0
952,10092,3.5
952,134,3.5
952,2016,5.0
952,4481,4.0
952,21642,5.0
952,11740,4.5
952,18495,4.0
952,5248,3.5
952,222,5.0
952,1024,3.5
952,15952,3.0
952,23881,5.0
952,4533,5.0
952,5432,5.0
952,5450,4.0
952,23816,3.5
952,10331,4.5
952,31426,3.0
952,19445,3.0
952,38685,3.5
952,33497,4.0
952,3789,4.0
952,7676,4.0
952,4811,4.0
952,1696,4.5
952,302,4.0
952,20376,5.0
952,34551,4.5
952,149115,4.5
952,22431,5.0
952,3357,5.0
952,4677,3.5
952,37452,5.0
952,4430,3.0
952,2038,4.0
952,21212,3.0
952,43624,4.5
953,30808,4.0
953,881,4.0
953,93342,5.0
953,1840,4.5
953,239,5.0
953,34371,4.5
953,19435,3.0
953,1421,3.5
953,45013,4.0
953,14111,4.0
953,2446,4.0
953,6621,5.0
953,84150,4.5
953,18844,4.5
953,107,3.0
953,29610,2.5
953,14073,2.0
953,13812,3.5
953,6938,3.5
953,589,2.5
953,389,2.5
953,3365,3.0
953,6991,4.0
953,5430,2.5
953,2243,3.0
953,90,1.0
953,358,4.5
953,4941,5.0
953,20891,3.5
953,12594,4.0
953,89312,5.0
953,408,4.5
953,9295,4.0
953,2241,4.5
953,11740,4.5
953,22696,4.5
953,7484,4.5
953,7205,3.5
953,29148,4.0
953,3015,5.0
953,2809,4.5
953,30007,2.0
953,8904,3.5
953,1802,4.5
953,18,3.5
953,748,5.0
953,1194,4.5
953,5431,3.5
953,5432,3.5
953,2351,4.0
953,221,5.0
953,5506,5.0
953,44853,3.0
954,47714,4.0
954,25833,2.5
954,1292,5.0
954,3127,5.0
954,3268,2.5
954,13964,3.5
954,2717,4.0
954,6196,3.5
954,10314,3.5
954,17245,3.0
954,53346,4.0
954,1175,4.0
954,21369,4.0
954,12317,3.0
954,18513,3.0
954,50994,4.5
954,1680,4.0
954,4603,3.0
954,7848,3.5
954,10154,5.0
955,32587,3.0
955,1517,3.5
955,5073,4.0
955,85060,3.5
955,1385,4.0
955,20781,4.0
955,16302,3.5
955,6792,4.0
955,92804,3.5
955,1386,4.0
955,1940,4.0
955,36276,4.0
955,19880,3.0
955,9578,4.0
955,44120,4.0
955,22284,4.5
955,20388,4.0
955,20170,4.0
955,7197,4.0
955,20747,4.0
955,22933,4.0
955,26829,4.0
955,12400,4.0
955,65012,4.0
955,453,4.0
956,2554,4.5
956,1004,3.0
956,32428,4.5
956,37232,4.0
956,2227,4.0
956,594,4.0
956,596,3.0
956,30640,4.0
956,9450,3.5
956,3897,3.5
956,20538,4.0
956,1207,4.0
956,1793,5.0
956,8030,4.0
956,8584,4.5
957,39154,5.0
957,83348,5.0
957,12429,5.0
957,12430,5.0
957,31541,5.0
957,1213,5.0
957,10201,5.0
957,56144,5.0
957,48971,5.0
957,771,5.0
957,14022,4.0
957,56128,5.0
957,47454,1.5
957,25530,5.0
957,12163,5.0
957,13453,5.0
957,6019,5.0
957,15600,5.0
957,35637,5.0
957,11049,5.0
957,11542,5.0
957,56168,5.0
957,4123,5.0
957,25592,5.0
957,15967,5.0
957,25593,5.0
957,25663,5.0
957,4932,5.0
957,22528,5.0
957,12278,5.0
957,23698,5.0
957,25591,5.0
957,44466,5.0
957,22534,5.0
957,8271,5.0
957,15082,5.0
957,145,5.0
957,13522,2.5
957,49698,5.0
957,7438,5.0
957,73765,5.0
957,7325,5.0
957,1986,5.0
957,7666,2.5
957,10388,2.5
957,881,5.0
957,14357,5.0
957,71572,5.0
957,31735,5.0
957,59255,5.0
957,66060,5.0
957,57198,1.0
957,20119,5.0
957,35768,2.5
957,7790,5.0
957,4490,5.0
957,40826,5.0
957,4935,5.0
957,5991,1.0
957,21304,5.0
957,9406,2.5
957,15108,5.0
957,19514,5.0
957,15624,5.0
957,26589,5.0
957,11536,4.0
957,33542,4.0
957,15995,5.0
957,58553,5.0
957,47826,5.0
957,15097,5.0
957,963,5.0
957,26017,5.0
957,24017,5.0
957,11491,5.0
957,35825,5.0
957,48716,5.0
957,31872,5.0
957,113979,5.0
957,56142,5.0
957,1922,0.5
957,51644,5.0
957,11544,5.0
957,25673,5.0
957,11540,5.0
957,7591,5.0
957,7400,5.0
957,6063,5.0
957,20026,5.0
957,11538,5.0
957,2410,1.5
957,68439,5.0
957,29209,5.0
957,1644,5.0
957,6038,5.0
957,91875,5.0
957,15359,5.0
957,11776,5.0
957,20509,5.0
957,25821,5.0
957,96,5.0
957,94943,5.0
957,14494,5.0
957,3025,5.0
957,36603,2.5
957,19916,5.0
957,8024,5.0
957,9981,5.0
957,25782,5.0
957,7971,5.0
957,7404,2.5
957,47547,2.5
957,2001,5.0
957,2419,5.0
957,408,5.0
957,31689,5.0
957,22402,5.0
957,161,5.0
957,56104,5.0
957,31790,5.0
957,7064,5.0
957,55335,5.0
957,13892,5.0
957,26129,5.0
957,26122,5.0
957,26125,5.0
957,48358,1.0
957,26139,5.0
957,7567,5.0
957,11535,5.0
957,4662,5.0
957,11537,5.0
957,4678,5.0
957,60061,5.0
957,15091,5.0
957,14613,0.5
957,1761,5.0
957,14149,2.5
957,21208,0.5
957,21345,5.0
957,34954,5.0
957,19994,2.5
957,25844,5.0
957,2290,5.0
957,9295,5.0
957,18275,2.5
957,758,5.0
957,783,5.0
957,3303,2.5
957,11633,5.0
957,8977,5.0
957,44552,5.0
957,15358,5.0
957,14003,5.0
958,15724,3.5
958,5312,4.5
958,5607,4.0
958,32789,4.0
958,305,3.0
958,27459,4.0
958,25288,4.0
958,3200,3.5
958,1640,3.0
958,1195,5.0
958,56829,3.0
958,16781,4.5
958,2230,3.5
958,6151,3.5
958,12557,4.0
958,35573,3.5
958,3436,4.5
958,25400,4.0
958,27232,4.0
958,4375,3.5
958,8982,4.0
958,48349,2.0
959,7809,4.0
959,19975,2.5
