"UID","BID","Score"
442,1460,2.0
442,588,2.5
442,949,2.5
442,218,2.5
442,223,2.5
442,953,2.5
442,3827,2.5
442,37,4.0
442,27324,2.5
442,4180,4.5
442,2444,3.5
442,2602,3.0
442,5607,5.0
442,5175,2.5
442,23693,3.0
443,34257,4.5
443,6617,4.5
443,4603,4.0
443,6402,3.5
443,21403,2.5
443,4269,4.0
443,19226,3.5
444,7769,3.5
444,24948,2.5
444,14514,2.5
444,22354,2.5
444,23605,2.0
444,3605,2.5
444,12150,4.0
444,29211,5.0
444,5426,2.0
444,5738,4.5
444,962,4.0
444,4116,2.5
444,34402,2.5
444,18936,2.5
444,2001,3.0
444,90,1.5
444,14882,3.0
444,213,3.0
444,3427,1.0
444,29221,2.5
444,1680,2.0
444,34412,4.0
444,800,4.0
445,5626,5.0
445,19827,4.0
445,34323,4.0
445,15091,4.0
445,12085,4.0
445,32461,4.5
445,11850,4.0
445,17395,4.0
445,19808,4.0
445,19725,4.0
445,663,4.5
445,5309,4.5
445,14006,4.0
445,1292,4.0
445,34429,4.0
445,9268,3.0
445,10918,4.0
445,14206,4.0
445,1572,4.5
445,12311,5.0
445,8760,4.0
445,1680,4.0
445,677,3.5
445,3290,4.0
445,5150,3.5
445,4960,4.0
445,2602,4.5
445,7862,3.5
445,19226,4.5
446,17421,5.0
446,34478,4.0
446,34479,3.5
446,21702,5.0
446,712,4.0
446,780,4.0
446,5265,3.5
446,34493,3.5
447,1057,4.5
447,2536,5.0
447,34503,3.0
447,11948,4.5
447,34501,4.0
447,8625,3.5
447,34502,4.5
448,34536,5.0
448,34541,5.0
448,34540,5.0
448,34539,5.0
448,34533,4.0
448,34542,4.5
449,12836,4.0
449,34291,3.5
449,21634,4.0
449,1757,4.0
449,2858,4.5
449,608,3.0
449,94,4.0
450,36077,4.5
450,20651,4.0
450,67054,4.5
450,14305,4.5
450,4180,4.5
450,37479,4.5
450,34622,4.0
450,19236,4.0
450,22306,5.0
450,4101,4.5
450,1567,4.5
451,1828,2.5
451,563,4.5
451,34627,4.0
451,11100,3.5
451,1116,4.0
452,8898,4.0
452,1861,4.0
452,9973,4.0
452,1947,4.0
452,1105,2.5
452,3290,5.0
453,67,4.5
453,1086,4.5
453,34670,2.5
453,26936,4.0
453,34673,2.5
453,34663,4.0
454,5646,5.0
454,725,4.0
454,1632,5.0
454,8196,4.5
454,207,3.0
455,1922,4.0
455,18809,3.0
455,34704,2.5
455,34703,4.5
455,34700,4.0
455,7169,2.5
455,9468,5.0
455,782,4.0
455,17207,3.5
455,3197,2.5
456,4340,4.5
456,34806,4.0
456,2483,3.5
456,34824,4.0
456,6264,4.5
456,17735,3.5
456,32659,3.5
456,13750,4.0
456,19420,4.5
456,26477,3.5
456,7128,4.5
456,34838,4.5
457,34860,3.5
457,34852,4.0
457,26673,3.5
457,30597,4.0
457,4234,3.5
457,31011,4.0
458,34937,5.0
458,33531,4.0
458,24042,2.5
458,29965,2.5
458,10539,5.0
458,1863,5.0
458,34944,5.0
458,15082,5.0
458,34938,5.0
458,34882,3.0
458,13229,4.5
458,31892,5.0
458,31904,3.5
458,14311,5.0
458,34947,5.0
458,31830,4.5
458,34943,4.0
458,34874,4.0
458,34925,5.0
458,34031,2.0
458,12422,4.5
459,9344,5.0
459,4044,4.0
459,238,4.0
459,6621,3.5
459,706,5.0
459,14112,5.0
459,712,4.0
459,2064,5.0
460,22229,2.5
460,4433,3.5
460,4021,3.5
460,9415,3.0
460,16355,3.0
461,4622,3.0
461,35219,5.0
461,3363,4.0
461,35192,5.0
461,35197,4.5
461,35224,3.5
461,29211,5.0
461,35208,2.5
462,7785,3.5
462,35283,2.0
462,8454,3.5
462,15513,3.5
462,1336,3.5
462,2766,2.5
462,574,2.5
462,17674,3.5
462,20062,2.5
462,20060,3.0
462,48,2.0
462,9421,4.0
462,9526,2.5
463,19423,3.5
463,27,4.5
463,5545,4.0
463,11680,2.5
463,13189,4.5
463,35347,4.0
464,7406,5.0
464,222,5.0
464,469,1.5
464,35362,5.0
464,20725,4.0
465,32162,2.5
465,25945,4.0
465,35365,4.5
465,763,4.5
465,35368,2.5
466,7817,4.5
466,5968,4.0
466,9692,4.0
466,2033,4.5
466,10927,4.0
466,35509,4.0
466,6657,4.5
466,35510,3.5
466,35531,3.5
466,35529,3.5
466,3828,4.5
466,1129,4.5
466,35518,4.5
466,15937,4.0
466,11465,4.0
466,677,4.0
466,1362,4.0
466,35502,3.5
466,8293,4.5
466,35432,4.0
466,1133,4.0
466,28,4.0
466,7168,4.0
466,12713,4.0
466,4857,4.0
466,452,4.0
466,17020,4.5
466,14904,4.0
466,22229,3.5
466,35415,4.0
466,5708,3.5
466,35530,3.5
466,129,5.0
466,1774,3.5
466,5593,4.5
466,12748,3.5
466,11411,3.5
466,7894,4.5
466,5549,4.0
466,1207,4.0
466,23149,4.0
466,3731,4.5
467,408,5.0
467,1612,5.0
467,3783,5.0
467,2864,5.0
467,5310,3.0
468,35561,5.0
468,27305,3.5
468,35566,5.0
468,1322,2.5
468,2816,4.0
468,4475,5.0
468,18408,2.0
468,16759,3.0
468,2802,4.0
469,2219,4.5
469,35627,4.0
469,1859,2.0
469,1519,3.5
469,21226,4.0
469,4639,4.0
469,9795,4.0
470,3747,2.5
470,8670,4.0
470,35689,5.0
470,37,3.5
470,7809,4.0
470,3459,4.5
470,6755,3.0
470,2230,5.0
470,408,2.5
470,9485,1.0
470,27201,0.5
470,1352,4.0
471,7691,4.0
471,7169,2.5
471,2918,2.5
471,14925,4.5
471,2784,5.0
471,6621,3.0
472,35705,4.0
472,29463,4.0
472,35718,4.5
472,6330,3.5
472,35719,3.5
473,6805,4.0
473,6785,4.0
473,11091,4.5
473,2379,4.5
473,7809,1.5
473,3427,1.5
473,35736,3.5
473,2437,4.0
474,2290,5.0
474,15358,5.0
474,22006,5.0
474,3488,4.0
474,26620,5.0
474,8958,4.5
474,14606,5.0
474,15500,5.0
474,6504,4.0
474,13516,4.5
474,506,5.0
474,35768,5.0
474,642,4.5
474,11178,5.0
474,3959,5.0
474,6860,5.0
474,9741,5.0
474,19994,5.0
474,35771,4.5
474,2948,3.5
474,9537,4.5
474,408,5.0
474,35773,4.5
474,1787,5.0
474,35767,5.0
474,35776,3.5
474,2001,5.0
474,61625,4.5
474,31670,5.0
475,94,4.0
475,19058,4.0
475,2768,5.0
475,4647,4.0
475,354,3.5
475,2830,4.0
476,3308,2.5
476,20113,2.5
476,3892,3.5
476,16538,4.0
476,47,1.5
476,35844,4.0
476,10832,3.5
477,35853,4.5
477,9230,2.0
477,9401,2.5
477,833,4.0
477,6196,3.0
477,541,4.0
477,12715,2.5
478,3482,4.5
478,243,4.5
478,5579,4.5
478,35860,2.5
478,19758,3.0
478,231,4.5
478,305,5.0
478,2203,3.0
478,4219,4.0
478,5065,5.0
478,4824,2.5
478,12715,2.5
478,6402,3.0
478,356,4.5
479,7471,4.0
479,19295,3.5
479,1573,4.0
479,19751,1.0
479,19499,4.5
479,1020,4.5
480,10967,2.5
480,6657,5.0
480,4173,5.0
480,1105,4.0
480,4081,4.0
481,15681,4.0
481,752,4.0
481,10467,4.0
481,35950,4.0
481,10084,3.5
481,709,3.5
481,1819,4.5
481,5956,4.5
481,32763,4.0
481,1052,3.0
481,1517,4.0
481,19835,3.5
481,573,3.0
481,6629,4.0
481,134,4.0
481,405,5.0
481,35949,4.0
481,36029,4.0
481,1970,2.5
481,35975,3.5
481,36023,3.5
481,2602,2.0
481,4950,4.0
481,2782,4.0
481,7923,3.5
481,2347,4.5
481,28102,4.5
481,1325,4.0
481,1945,4.5
482,497,5.0
482,3370,5.0
482,1325,5.0
482,13203,4.5
482,20668,5.0
482,4269,5.0
482,36041,4.5
482,4010,4.5
483,8180,3.5
483,36171,4.0
483,7338,5.0
483,34234,5.0
483,18000,2.5
483,4578,4.0
483,10929,2.5
483,9460,3.5
483,1817,3.0
483,3480,3.5
483,36118,3.5
483,36126,4.0
483,36177,3.5
483,2941,4.0
483,5310,3.5
483,16872,4.0
483,36029,4.5
483,1348,3.5
483,12601,3.5
483,14735,3.5
483,9692,4.0
483,2290,4.5
483,36116,4.0
483,15410,3.0
483,2816,3.5
483,9869,3.0
483,9847,4.0
483,9450,4.0
483,8455,2.5
483,22703,3.0
483,6649,2.5
483,36131,4.0
483,7741,4.5
483,11454,4.0
484,356,5.0
484,36201,3.5
484,7051,4.0
484,1984,4.0
484,36205,1.0
485,3785,4.5
485,36263,4.5
485,36264,4.5
485,9186,5.0
485,6236,5.0
485,19495,5.0
485,7780,3.5
485,2230,5.0
486,12715,4.5
486,36307,4.5
486,5430,4.5
486,15605,4.0
486,4021,4.0
486,1105,5.0
486,886,4.0
486,4546,4.5
486,666,4.5
486,5600,5.0
486,479,3.0
486,21632,1.5
486,7429,4.5
486,17394,2.5
486,3042,3.5
486,1983,3.5
486,13168,3.0
487,17955,4.0
487,36385,4.5
487,1947,1.5
487,2816,3.5
487,36409,4.0
488,36429,4.5
488,8133,3.5
488,3046,4.0
488,9396,2.5
488,20986,3.5
488,10627,4.5
488,36427,4.0
489,5579,4.5
489,1267,3.0
489,36447,4.0
489,1268,4.0
489,9795,3.0
489,800,3.5
489,26606,4.0
490,779,4.0
490,35601,4.0
490,1100,3.5
490,1094,3.5
490,1387,3.0
490,6514,4.5
491,292,4.5
491,5234,5.0
491,36478,5.0
491,4465,5.0
491,2802,1.0
491,33945,4.0
492,1386,3.5
492,30100,4.0
492,231,4.5
492,1612,4.0
492,2355,3.5
492,305,3.0
492,563,4.0
492,32730,4.0
492,83,3.5
493,16629,4.0
493,4696,5.0
493,36513,4.0
493,114,4.5
493,28716,4.0
493,19144,3.5
493,233,5.0
493,5983,4.5
493,36516,3.5
493,2616,4.5
493,6387,4.5
493,3840,3.5
493,4056,4.5
493,1595,3.5
493,7687,1.5
493,121,4.0
493,4036,4.5
493,31740,4.0
493,2866,5.0
493,36518,3.5
493,4006,4.5
493,19112,3.0
493,5662,4.5
493,26928,4.0
493,36530,3.5
493,10832,4.0
493,8785,4.0
493,1791,5.0
493,16188,5.0
493,5463,3.0
493,36517,4.5
493,7709,4.5
493,10504,4.5
493,5966,4.5
493,9525,3.5
493,594,5.0
493,47,1.0
493,12893,4.0
493,456,4.5
493,17233,4.0
493,1494,4.0
493,1776,4.5
493,1818,5.0
493,161,4.5
493,36543,5.0
493,11901,3.5
493,36535,4.5
494,6721,3.5
494,1071,4.0
494,8691,4.0
494,1680,4.5
494,2988,2.5
494,1564,2.5
494,1729,3.5
494,245,1.5
494,1105,3.5
495,1484,5.0
495,2101,5.0
495,706,5.0
495,21341,4.5
495,6927,5.0
496,250,3.5
496,2143,5.0
496,4173,4.0
496,25797,5.0
496,1520,4.0
496,7500,4.5
496,3827,4.5
496,4119,3.0
496,6078,2.0
496,1355,5.0
497,1992,4.0
497,2717,4.0
497,8149,4.5
497,4448,4.0
497,36957,4.0
498,26,1.0
498,378,5.0
498,36963,4.0
498,10086,2.0
498,32244,5.0
498,1374,4.5
498,36962,5.0
498,3611,5.0
499,13218,2.0
499,1597,4.0
499,7807,5.0
499,4392,3.5
499,1818,3.5
499,18689,4.0
499,4937,4.0
500,22395,3.5
500,14328,2.0
500,17214,4.0
500,21306,1.5
500,5396,4.5
500,4549,5.0
500,1387,5.0
500,10918,4.0
500,3783,4.5
501,4697,5.0
501,7413,5.0
501,3270,5.0
501,4297,5.0
501,11476,3.0
501,4205,5.0
501,37023,5.0
501,18432,1.0
501,3928,5.0
501,4228,3.5
501,13142,5.0
501,5802,5.0
501,4227,3.5
501,4226,3.5
501,37022,3.5
501,1148,3.5
501,18904,5.0
501,4283,4.5
501,10659,4.5
501,37001,5.0
501,3199,5.0
501,2912,4.5
501,15860,4.5
501,2526,4.0
501,21391,5.0
501,4291,4.5
501,2266,5.0
501,37014,4.5
501,955,5.0
501,26894,5.0
501,31160,4.5
501,11390,4.0
501,748,2.5
501,37024,2.5
502,1306,5.0
502,6785,4.0
502,1322,5.0
502,7859,4.0
502,5865,4.0
502,6227,4.0
502,7852,4.0
502,7853,4.0
502,6226,4.0
502,5430,5.0
502,8407,4.0
502,8291,4.0
502,4005,4.0
502,12397,4.0
502,8381,4.0
502,706,4.0
502,1105,5.0
502,1373,4.0
502,16213,5.0
502,134,4.0
502,2430,4.0
502,1518,4.5
502,5070,2.5
502,2488,4.0
502,522,5.0
502,1511,4.0
502,1564,4.0
502,6402,4.0
502,2238,4.5
502,10301,5.0
502,13525,5.0
502,3329,4.0
502,26798,5.0
503,15187,4.0
503,15185,4.5
503,13886,5.0
503,3266,5.0
503,25361,5.0
503,37147,2.5
503,37166,4.0
503,6840,4.0
503,28695,2.5
503,37146,4.0
503,37148,2.5
503,1722,2.5
503,37129,2.5
503,15180,4.0
503,18480,4.0
503,3933,5.0
503,1195,4.0
503,1194,3.5
503,8899,5.0
503,595,4.0
503,26142,5.0
503,14338,4.0
503,25365,5.0
503,29571,3.0
503,10216,5.0
503,37169,5.0
503,17955,5.0
504,28830,2.0
504,32441,2.0
504,5749,2.5
504,37191,3.5
504,37188,2.5
504,1209,3.0
504,20778,2.5
504,37192,2.5
504,1194,3.5
505,25141,4.0
505,6849,3.5
505,3354,5.0
505,4206,5.0
505,780,5.0
505,800,3.5
505,21690,4.0
506,4236,4.5
506,19478,5.0
506,24249,4.0
506,5869,4.0
506,291,4.0
506,15066,4.0
506,32428,4.0
506,19,4.0
506,13540,4.0
506,37211,4.0
506,516,4.5
506,4179,4.5
506,6843,5.0
507,30336,4.5
507,10950,4.5
507,37244,5.0
507,16781,5.0
507,15454,4.5
508,37273,4.0
508,37274,3.0
508,12053,4.5
508,31735,3.5
508,17577,3.5
508,1106,4.5
508,1057,4.5
508,10389,4.5
508,6987,3.5
508,677,4.0
508,37270,3.5
508,37266,4.0
508,541,3.5
508,37271,4.0
508,28584,4.0
509,6226,3.0
509,5865,4.5
509,32751,4.5
509,8665,4.0
509,7482,4.5
509,37295,3.0
509,32659,4.5
510,10616,4.0
510,25524,5.0
510,10154,4.5
510,3642,4.5
510,37317,2.5
510,8473,4.0
511,953,3.5
511,26455,4.5
511,1573,3.0
511,19669,3.5
511,1299,4.5
511,306,4.5
511,4286,4.0
511,679,3.5
511,4036,3.0
511,5248,3.5
511,39,4.0
511,354,5.0
511,6263,4.5
511,15744,4.5
511,2948,3.5
511,1553,4.0
511,37452,4.0
511,5283,3.0
512,5475,3.5
512,4155,3.5
512,21386,3.5
512,3703,3.0
512,14873,3.5
512,756,4.0
513,37474,3.5
513,37478,4.5
513,35007,4.5
513,3839,3.5
513,5432,3.5
513,4768,3.5
513,2809,3.5
514,14006,3.5
514,8477,5.0
514,35517,5.0
514,7895,4.5
514,10627,4.5
514,30035,5.0
514,19926,5.0
514,15091,4.5
514,26129,5.0
514,3896,5.0
514,410,4.0
514,11219,5.0
514,37496,2.5
514,3329,5.0
514,37497,5.0
515,337,4.5
515,4763,4.5
515,302,4.5
515,19795,3.0
515,1154,4.5
515,133,5.0
516,27727,3.5
516,23391,5.0
516,6385,4.5
516,30025,2.5
516,1999,3.5
516,8682,2.5
517,34718,4.5
517,1406,4.0
517,3511,4.0
517,1859,3.5
517,555,3.5
517,5417,3.0
517,1821,3.5
517,5786,3.5
517,2918,3.5
517,212,3.5
517,11454,3.5
518,8741,3.5
518,6792,4.0
518,5579,4.0
518,36084,3.5
518,245,3.0
518,29079,3.5
518,19230,3.5
518,6301,3.5
518,107,4.0
519,37630,4.0
519,2830,3.0
519,19790,2.5
519,2915,3.5
519,14982,4.0
519,832,4.0
519,1407,2.5
520,32024,4.0
520,23182,4.0
520,5485,4.0
520,37838,4.0
520,33604,4.0
520,1175,4.0
520,37832,4.0
520,25901,4.0
521,2242,2.5
521,37892,3.0
521,7817,4.0
521,7392,5.0
521,23488,3.0
521,7681,4.0
521,37497,4.0
521,37890,3.5
521,31784,2.5
521,6930,3.0
521,37883,3.5
521,408,3.0
521,1862,4.0
521,410,4.5
521,8785,3.5
521,37893,3.0
521,8293,1.0
521,1078,2.0
521,19591,3.5
521,37865,2.5
522,759,4.5
522,1612,4.0
522,12006,3.5
522,3511,3.5
522,10678,4.0
522,1848,4.0
522,1071,4.0
522,37929,5.0
522,9576,4.5
522,11179,3.5
522,19648,3.5
522,22693,4.5
522,3834,4.0
522,37912,4.0
522,10759,3.5
522,7668,4.0
522,9360,4.5
522,516,4.0
522,3199,5.0
522,356,5.0
522,2849,4.0
522,563,3.5
522,4824,4.0
522,12924,4.5
522,5310,2.5
522,13494,5.0
522,211,3.5
522,18562,3.5
522,12220,2.5
522,6402,4.0
522,15248,4.5
522,7465,4.0
523,1322,4.0
523,11528,3.5
523,6783,3.0
523,231,4.0
523,8689,2.5
523,4892,4.0
523,15736,4.0
523,582,3.5
523,20538,4.5
523,21634,3.0
523,14954,5.0
523,3819,4.5
523,4123,2.5
523,15244,2.5
523,19428,3.0
523,7150,4.0
523,37967,4.5
523,5248,4.0
523,17333,4.0
523,3332,4.5
523,32455,3.5
523,2918,4.0
523,1821,3.5
523,4533,3.5
523,11454,4.0
523,678,4.5
523,1945,4.0
523,3459,4.5
523,4020,4.0
523,7994,4.5
523,10095,4.0
523,20143,4.0
523,5350,4.0
523,1312,4.0
523,37968,4.5
523,11637,3.0
523,38081,3.5
523,11916,4.0
523,37959,4.0
523,19619,3.5
523,5802,4.5
523,31615,4.0
523,12836,4.0
523,38080,3.0
523,11824,5.0
523,338,4.0
523,878,1.0
523,13515,4.0
523,12921,4.5
523,5005,4.5
523,8976,4.0
523,26803,3.5
523,2639,3.0
523,5430,3.5
523,771,4.5
523,1051,4.0
523,38084,4.5
523,38097,4.0
523,5947,4.0
523,4220,4.0
523,38077,4.0
523,3109,3.5
523,13094,3.0
523,19567,3.5
523,1922,3.5
523,6510,3.5
523,15849,4.5
523,17250,4.0
523,13494,4.0
523,1324,3.0
523,3847,5.0
523,29730,4.5
523,800,4.0
523,1518,4.0
523,18899,3.5
523,7839,4.0
523,8028,1.5
523,707,4.0
523,7547,4.0
523,355,4.5
523,37971,4.5
523,7973,5.0
523,1383,4.5
523,2768,5.0
523,12182,3.5
523,18662,5.0
523,24361,5.0
523,24362,5.0
523,24363,5.0
523,779,1.5
523,18417,1.5
523,1828,3.5
523,516,4.0
523,6629,4.0
523,38096,5.0
523,1105,4.0
523,37974,2.5
523,519,4.0
523,61734,3.0
523,33851,4.0
523,37990,3.0
523,11333,5.0
523,15612,5.0
523,21728,5.0
523,24365,5.0
523,24364,5.0
523,5065,4.0
523,4469,3.0
523,163,5.0
523,522,4.5
523,17903,4.0
523,1517,4.0
523,34551,3.5
523,211,3.5
523,1702,2.0
523,5410,3.0
523,9112,4.0
523,4768,4.0
523,479,4.0
523,555,4.0
523,38045,4.0
523,33497,3.5
523,14043,3.0
523,15706,4.5
523,6790,4.0
523,11433,5.0
523,22818,3.5
523,20668,2.5
523,13654,4.0
523,6583,4.0
523,541,3.5
523,2948,4.0
523,6432,3.5
523,17394,4.0
523,3188,3.0
523,21202,3.5
523,2160,4.5
523,4269,3.5
523,2001,4.0
523,38027,3.0
523,1195,2.5
523,754,4.0
523,5937,4.0
523,8212,4.0
523,11319,5.0
523,7153,3.0
524,25858,4.5
524,672,4.5
524,1995,4.0
524,13516,4.5
524,26,2.5
524,5863,4.0
524,239,4.0
524,38130,5.0
524,26881,5.0
524,1518,5.0
524,73,4.0
524,8024,4.5
524,204,4.5
524,8360,3.5
524,3230,3.5
524,10570,5.0
524,221,3.0
524,38127,5.0
524,17402,4.5
524,2422,4.5
524,677,5.0
524,15412,5.0
524,479,2.5
524,2444,3.5
525,4036,3.0
525,15358,3.0
525,7355,4.0
525,30744,5.0
525,27202,4.0
526,12465,4.0
526,14954,4.5
526,6571,2.5
526,20418,2.5
526,20419,2.5
526,6570,2.5
526,26377,3.5
526,11421,2.5
527,17206,3.5
527,766,4.5
527,11633,4.5
527,783,4.0
527,74,4.5
527,27550,4.0
527,775,5.0
528,38287,3.5
528,38286,3.5
528,28593,3.0
528,34905,2.0
528,3329,3.5
528,73,3.5
528,707,4.5
528,90,3.5
528,24350,4.0
528,38293,4.5
529,38506,3.0
529,38503,4.0
529,38501,5.0
529,27458,4.0
529,38551,2.5
529,37423,5.0
529,356,4.5
529,609,3.5
529,8412,3.0
529,810,3.0
529,1517,3.5
529,1080,5.0
529,21743,5.0
529,6459,5.0
529,10039,5.0
529,10070,3.0
529,1585,3.5
529,3819,4.5
530,18486,4.0
530,6423,4.0
530,305,4.0
530,38554,5.0
530,4507,2.5
531,14033,3.5
531,38288,2.5
531,10715,3.0
531,1220,3.5
531,29571,2.5
531,26255,2.5
531,3783,3.5
531,19450,3.5
531,12312,3.0
531,7998,2.5
531,38623,2.5
531,2079,2.5
531,26639,2.5
531,10060,2.5
531,1518,3.0
531,2815,3.5
531,5310,3.0
531,26040,1.5
531,2230,3.5
531,9295,3.5
531,21255,2.5
531,38624,1.5
531,29596,3.5
532,23539,4.0
532,20117,3.0
532,9915,4.0
532,5956,3.5
532,38650,3.0
532,1684,0.5
532,38719,4.5
532,9474,4.0
532,17115,0.5
532,38647,3.0
532,19835,1.0
532,36473,2.5
532,23165,5.0
532,1105,4.5
532,2849,3.0
532,18517,4.0
532,17281,3.0
532,3979,4.5
532,20404,0.5
532,608,4.5
532,38685,3.5
532,12950,3.0
532,38658,3.0
532,1325,4.0
532,1504,5.0
533,5522,3.0
533,13133,4.5
533,8798,4.5
533,5450,5.0
533,3344,2.5
533,1985,4.5
534,1105,3.5
534,1100,4.0
534,1777,4.0
534,38084,3.5
534,3915,4.0
534,22505,4.5
534,2779,3.5
534,5977,3.5
534,26,1.5
534,38775,3.0
534,22977,3.5
534,3635,3.0
534,570,4.0
534,13197,5.0
534,2868,2.5
534,20585,2.5
534,202,4.0
534,10077,4.0
534,800,4.0
534,34233,4.0
534,3058,4.0
534,6296,4.0
534,102,4.0
534,652,4.5
534,653,4.0
534,1908,3.5
534,1175,4.0
534,1702,4.5
534,477,3.0
534,4677,3.5
535,1612,4.0
535,18495,3.5
535,2995,2.0
535,9025,3.5
535,30793,2.5
535,833,4.0
536,14279,4.5
536,28502,4.5
536,7855,4.0
536,5977,4.0
536,15379,3.0
536,15068,5.0
536,8982,3.0
536,105,4.5
536,8956,2.5
536,2143,4.5
536,325,4.0
536,7733,4.5
536,14975,4.0
536,915,5.0
536,6702,4.0
536,2764,3.5
536,16937,4.5
536,38808,4.0
536,1029,3.5
536,2230,4.0
536,7721,3.0
536,149,3.5
537,2517,4.0
537,4578,1.0
537,5544,4.0
537,31982,4.0
537,47,1.5
537,25489,3.5
537,8230,5.0
538,20202,3.5
538,12238,4.0
538,38849,2.0
538,13248,3.0
538,1963,2.0
538,13166,2.5
539,38924,4.0
539,4526,2.5
539,292,4.5
539,2990,4.0
539,19295,4.5
539,2443,3.5
539,13096,3.5
539,9546,5.0
539,1106,4.0
539,17222,4.0
539,2305,5.0
539,27160,3.0
539,8691,3.0
539,38938,4.5
539,6792,3.0
539,5579,3.0
539,30377,4.5
539,17337,3.0
539,107,3.5
539,37,4.0
539,5506,4.5
539,38947,4.5
539,21500,3.5
539,1969,4.0
539,1105,3.5
539,3329,4.0
539,4471,3.0
539,38929,4.0
539,37479,4.0
539,6933,4.5
539,6330,4.0
539,3789,4.5
539,2290,4.0
539,9391,4.0
539,38921,4.0
539,11533,3.0
539,4430,4.0
539,38933,3.5
539,18972,5.0
539,8244,3.0
539,26008,2.5
539,1078,3.5
539,2230,4.0
539,37452,2.5
540,19807,3.0
540,23187,4.0
540,4123,5.0
540,118,4.0
540,249,4.0
540,5316,3.0
540,21631,3.5
540,30602,4.0
540,4960,3.5
540,38981,3.5
540,38989,3.0
540,11099,4.0
540,6077,3.0
540,5125,3.5
540,1377,4.0
540,833,5.0
540,15633,4.0
540,1506,5.0
540,3414,4.5
540,17363,4.5
540,19654,3.0
541,7338,5.0
541,6538,5.0
541,29215,3.5
541,3191,5.0
541,24515,3.0
541,24937,4.0
541,6294,2.0
541,9459,5.0
541,14539,3.5
541,9462,5.0
541,4018,5.0
541,9461,3.5
541,3783,4.0
541,39073,4.0
541,4750,4.0
541,3609,5.0
541,4180,5.0
541,18826,5.0
541,17010,5.0
541,32726,5.0
541,39044,4.5
541,39043,3.0
541,3188,5.0
541,33232,5.0
541,39012,5.0
541,10095,4.0
541,1680,4.0
541,456,5.0
541,2445,5.0
541,3009,3.5
541,592,5.0
541,1859,4.0
541,52,5.0
542,1727,3.5
542,748,4.5
542,2884,4.0
542,13398,3.0
542,10440,4.5
543,7692,4.5
543,30531,3.5
543,39130,2.0
543,39134,4.5
543,73,5.0
544,2441,3.5
544,22412,5.0
544,28,4.0
544,4781,3.5
544,9571,4.5
544,5466,3.5
544,1159,5.0
545,2476,4.5
545,25769,4.5
545,7102,3.5
545,11454,2.5
545,9786,5.0
545,4269,2.5
545,6402,2.5
545,1680,3.5
546,14921,2.5
546,1386,4.0
546,10719,3.5
546,4520,3.5
546,30114,3.0
546,27336,1.5
546,8008,2.5
547,1290,1.5
547,10177,3.0
547,5967,0.5
547,6096,3.5
547,9987,2.5
548,8411,3.0
548,11255,4.0
548,8293,3.5
548,594,3.5
548,39251,3.5
549,136,5.0
549,39331,2.5
549,45,3.5
549,95,5.0
549,401,5.0
549,20839,5.0
549,39330,5.0
549,2639,4.0
549,5050,4.0
549,46,5.0
549,34704,4.5
549,9203,5.0
549,227,4.0
549,26117,4.0
549,305,5.0
549,17249,4.0
549,32051,2.0
549,28,5.0
550,487,5.0
550,13094,4.5
550,39169,0.5
550,17333,4.0
550,33596,3.5
550,586,4.0
551,31784,4.0
551,32500,2.5
551,39359,3.5
551,37107,4.0
551,305,4.5
551,3787,4.5
551,8958,2.5
551,18717,3.0
551,3425,3.5
551,5887,4.5
551,1421,4.5
551,1406,4.5
551,1802,3.5
551,2441,3.0
551,1818,3.5
551,3783,4.0
551,2445,4.0
551,3290,3.5
551,3329,4.5
551,1373,4.5
551,522,4.5
551,10622,3.5
551,1988,5.0
551,11948,3.5
551,8925,3.0
551,26977,5.0
551,7225,3.5
551,2389,4.5
551,756,3.5
551,34026,4.0
551,1463,3.5
551,66,4.0
551,589,4.5
551,3299,4.5
552,10530,2.5
552,1322,2.5
552,39375,2.5
552,1071,2.5
552,39374,2.5
552,13190,2.5
552,14654,2.5
553,645,4.5
553,7398,5.0
553,15056,5.0
553,11100,5.0
553,228,5.0
553,7401,5.0
553,6432,5.0
553,39390,5.0
553,17471,3.5
553,1518,5.0
553,158,5.0
554,19366,3.0
554,38938,5.0
554,39435,4.5
554,695,2.5
554,4768,5.0
555,3268,4.0
555,19927,3.5
555,12931,3.5
555,39452,3.5
555,4600,2.5
555,2849,3.5
556,2809,5.0
556,39490,4.0
556,19304,5.0
556,31769,1.5
556,4176,2.5
556,10325,3.0
556,5431,5.0
556,6096,3.0
556,10616,3.5
556,2488,3.5
556,12471,5.0
556,541,0.5
556,7401,4.5
556,5432,5.0
556,3839,5.0
556,4020,4.5
557,776,4.5
557,1501,3.5
557,1496,4.0
557,567,4.0
557,26684,3.5
557,25839,4.0
557,748,5.0
558,37,5.0
558,12157,4.5
558,38,4.5
558,39532,4.5
558,39536,4.5
558,28164,3.0
558,2554,4.5
558,28266,4.5
558,14916,4.5
558,23356,4.0
558,19503,5.0
558,4285,4.0
558,3650,4.0
558,1105,4.5
558,6629,5.0
559,12138,4.0
559,34205,4.0
559,6178,4.0
559,231,4.0
559,9890,5.0
559,1499,4.0
559,27588,4.5
559,6345,3.5
560,1501,3.0
560,36513,4.0
560,5745,5.0
560,6637,2.0
560,7306,3.5
560,11266,5.0
560,32049,2.0
561,4760,4.0
561,6236,4.5
561,16656,5.0
561,1819,3.5
561,19495,4.5
