"UID","BID","Score"
219,7225,4.0
219,22900,4.0
219,22984,4.0
219,22899,4.5
220,11897,2.5
220,11896,2.5
220,11903,2.5
220,11902,2.5
220,3898,2.5
220,11900,2.5
220,11895,2.5
220,11898,2.5
220,11899,2.5
220,11901,2.5
221,11908,3.5
221,11264,2.5
221,8311,4.0
221,7831,3.5
221,11910,4.5
221,11906,4.5
221,11909,4.0
221,11911,2.5
221,3827,4.0
221,2918,4.0
221,11912,2.5
221,11905,3.5
221,8417,3.5
221,207,4.5
221,11907,4.0
222,91801,3.5
222,40192,5.0
222,51192,3.0
222,11922,3.5
222,11923,4.5
222,243628,4.0
222,35154,4.5
222,7889,4.5
222,11927,3.5
222,11925,4.0
223,1411,4.0
223,83595,4.5
223,51858,4.0
223,4748,4.0
223,169191,3.5
223,33230,4.5
223,141067,4.5
223,108325,4.0
223,39732,4.0
223,24450,3.5
223,23716,3.5
223,36358,4.0
223,50116,2.5
223,58420,4.0
223,98,4.0
223,1706,4.0
223,243657,3.5
224,12018,4.5
224,11318,3.0
224,12015,3.5
224,12011,3.5
224,12014,3.5
224,12013,3.5
224,12012,2.0
224,1553,4.0
224,12017,2.0
224,4494,4.5
224,4571,4.0
225,12054,3.5
225,2995,1.0
225,5832,3.5
225,469,3.0
225,1043,3.0
225,5814,2.0
225,4425,3.0
225,26,0.5
225,6621,2.5
225,12071,1.5
225,12069,2.5
225,244,4.0
225,12066,4.0
225,18,3.0
225,752,4.0
225,1776,3.5
225,239,3.5
225,1859,2.5
225,5545,3.5
225,669,3.5
225,12064,3.5
225,7930,4.5
225,23029,3.5
225,408,4.5
225,7153,2.5
225,3650,2.5
225,12055,1.5
225,12062,0.5
225,363,3.5
225,589,3.5
225,748,4.5
225,23028,2.5
225,7377,3.5
225,7400,4.5
226,12085,4.5
226,3719,4.0
226,12090,2.0
226,11123,3.5
226,5050,4.0
226,2639,4.5
226,6258,4.0
226,559,4.0
226,2242,4.0
226,401,5.0
226,95,4.0
226,12087,4.0
226,136,4.0
226,15107,4.5
226,10081,4.5
226,19144,3.0
226,10622,3.5
226,14075,2.5
226,578,3.5
226,2280,4.0
226,3300,4.5
226,4003,4.0
226,1988,3.0
226,2884,4.5
226,39169,4.0
226,6262,3.5
226,2866,3.5
226,12089,3.0
226,7151,4.0
226,1802,3.5
227,12151,4.5
227,12150,4.5
227,12149,4.0
227,12153,5.0
227,12155,3.5
227,238,2.5
227,12154,5.0
227,12159,4.5
227,2769,4.5
227,12152,3.5
227,12156,5.0
227,11362,5.0
227,12157,4.0
227,1387,5.0
227,12158,3.5
228,12188,2.5
228,9894,2.5
228,12184,2.5
228,12191,3.5
228,12192,2.5
228,12187,2.5
228,12194,5.0
228,12193,1.5
228,12190,2.0
228,11450,2.0
228,1350,2.5
228,12183,2.5
228,12189,1.5
228,12185,2.5
228,12186,2.5
228,12181,1.5
229,12224,4.0
229,23032,2.5
229,12200,1.5
229,1496,4.0
229,23031,4.0
229,7467,3.5
229,5745,4.0
229,7500,3.0
229,3199,5.0
229,12223,4.0
229,12214,4.0
229,12195,4.0
229,1484,5.0
229,246,3.0
229,107,4.5
229,522,3.5
229,754,3.5
229,8144,4.0
230,12253,3.0
230,12256,4.0
230,1326,4.0
230,12258,2.5
230,12257,4.5
230,12251,5.0
230,12255,3.5
230,12182,4.0
230,12254,4.0
230,12252,3.0
230,74,4.0
231,23928,4.5
231,19696,5.0
231,23801,5.0
231,23580,2.5
231,23567,4.5
231,3605,4.0
231,45,4.5
231,3423,3.5
231,23150,5.0
231,20651,5.0
231,23151,5.0
231,23965,4.5
231,3611,5.0
231,23075,0.5
231,23553,5.0
231,23373,5.0
231,23200,5.0
231,23546,5.0
231,23096,5.0
231,23941,3.5
231,23219,5.0
231,23955,2.5
231,1052,2.5
231,1306,5.0
231,23800,5.0
231,23799,4.5
231,23221,3.5
231,23906,5.0
231,23330,5.0
231,23541,2.5
231,23127,0.5
231,12691,5.0
231,23233,4.0
231,17864,5.0
231,23431,4.5
231,23920,5.0
231,23545,2.5
231,10288,5.0
231,9944,4.0
231,23974,5.0
231,23917,5.0
231,18517,2.0
231,23921,5.0
231,23964,2.5
231,15174,5.0
231,23492,5.0
231,23968,5.0
231,23267,4.0
231,23142,5.0
231,7519,5.0
231,8302,3.0
231,659,5.0
231,23293,4.0
231,23343,4.5
231,516,5.0
231,23251,2.5
231,9281,5.0
231,23535,2.5
231,23978,5.0
231,23573,5.0
231,23721,2.0
231,4320,3.0
231,23925,5.0
231,1933,5.0
231,16833,5.0
231,23870,4.5
231,23793,5.0
231,23141,5.0
231,23916,4.5
231,37,5.0
231,9910,2.5
231,23145,4.5
231,21743,5.0
231,23896,5.0
231,23316,5.0
231,9537,5.0
231,23899,5.0
231,23064,3.5
232,22528,2.5
232,24045,4.0
232,24004,4.0
232,12415,4.0
232,24061,4.0
232,24042,4.0
232,5301,5.0
232,12393,3.5
232,23993,4.5
232,23990,3.5
232,102,4.0
232,24026,4.5
232,11578,3.5
232,24017,4.0
232,24036,3.0
232,24024,2.5
232,24005,4.5
232,12413,4.0
232,6189,2.5
232,24048,4.0
232,24039,1.5
232,8356,2.5
232,24015,5.0
232,12428,4.0
232,24002,5.0
232,14836,3.5
232,7578,4.5
232,24046,4.0
232,24050,4.5
232,24038,4.5
232,24047,4.0
232,28088,5.0
232,1727,5.0
232,24049,5.0
232,2243,2.0
232,12400,2.5
232,7461,1.5
232,24022,5.0
232,24043,5.0
232,24027,3.5
232,12401,3.5
232,45704,4.5
232,24006,3.0
232,24009,4.5
232,12402,3.5
232,8955,4.5
232,23995,4.5
232,12654,4.0
232,23997,4.5
233,4577,3.5
233,12436,2.5
233,12438,4.0
233,11303,2.5
233,5248,3.5
233,303,3.5
233,12439,4.0
233,12434,2.5
233,4639,5.0
233,6882,4.5
233,5371,4.5
233,6884,4.0
233,12437,3.5
233,12435,3.0
234,12458,2.5
234,12460,2.5
234,12468,2.5
234,12464,3.0
234,12479,2.5
234,12469,2.5
234,12467,2.5
234,12480,2.0
234,12454,2.5
234,67,3.5
234,636,3.5
234,12478,2.5
234,12461,2.5
234,12470,2.5
234,12463,2.5
234,12466,2.5
234,12462,2.5
234,12459,2.5
234,3022,2.5
234,12472,1.5
234,12471,2.5
234,4116,2.0
234,8353,2.5
234,2106,2.0
234,7889,3.5
234,12475,3.0
234,1560,1.5
234,12465,3.0
234,12456,2.5
234,12457,2.5
234,12451,2.5
234,12474,2.5
235,5830,2.5
235,2779,3.5
235,43166,3.5
235,129104,3.5
235,212644,4.5
235,8291,5.0
235,1496,4.0
235,31973,3.5
235,10570,5.0
235,33251,4.5
235,6981,4.5
235,59278,0.5
235,6771,4.0
235,42481,4.5
235,104578,4.0
235,54796,3.0
235,4033,4.0
235,5601,3.5
235,22686,4.0
235,71572,5.0
235,126244,4.5
235,124714,5.0
235,27167,4.5
235,3491,5.0
235,157633,0.5
235,53414,4.0
235,15580,4.0
235,2765,4.0
235,10813,2.5
235,179957,3.0
235,40746,4.0
235,67458,1.5
235,22394,3.5
235,22393,1.5
235,3308,4.0
235,375,4.5
235,56868,4.0
235,7687,4.0
235,4384,5.0
235,103714,3.5
235,6064,4.5
235,46721,5.0
235,30744,5.0
235,35363,3.5
235,1201,5.0
235,48502,2.5
235,9270,3.5
235,127781,5.0
235,61705,4.0
235,39731,4.0
235,96487,5.0
235,102061,2.0
235,81052,3.0
235,97592,4.0
235,69894,3.5
235,14357,4.0
235,117280,3.0
235,4078,5.0
235,45967,4.5
235,23619,4.0
235,39917,5.0
235,59255,3.5
235,4448,1.5
235,19860,4.0
235,1840,4.5
235,121,5.0
235,106453,3.0
235,127530,4.5
235,95964,4.0
235,59566,5.0
235,55656,5.0
235,98206,5.0
235,19906,2.5
235,29051,4.0
235,137014,4.0
235,66444,4.5
235,15870,5.0
235,38944,3.0
235,195780,3.5
235,1071,3.0
235,83112,5.0
235,69438,3.0
235,172937,4.5
235,122122,3.5
235,19447,4.0
235,85846,4.0
235,77666,5.0
235,210519,4.0
235,248866,5.0
235,240675,5.0
235,111154,4.5
235,95752,4.0
235,128714,5.0
235,74367,3.5
235,174038,5.0
235,154162,5.0
235,86729,2.0
235,43719,3.5
235,146455,5.0
235,226755,5.0
235,68783,4.0
235,231466,5.0
235,118181,5.0
235,153117,4.0
235,194639,4.0
235,246127,3.5
235,233160,4.0
235,103967,3.5
235,38382,3.5
235,52282,2.5
235,246530,3.0
235,797,3.0
235,107915,3.0
235,219788,4.5
235,210493,4.0
235,114616,1.0
235,38351,5.0
235,37436,1.0
235,10989,4.0
235,3618,5.0
235,91177,4.5
235,46525,4.5
235,25749,3.5
235,28178,4.0
235,7732,4.0
235,4999,4.5
235,1401,5.0
235,20986,4.0
235,9776,3.5
235,96335,4.0
235,506,3.5
235,1563,4.0
235,111150,5.0
235,5976,4.5
235,21598,4.0
235,88065,2.5
235,31978,4.0
235,28893,2.5
235,811,3.5
235,52431,5.0
235,45467,5.0
235,10678,3.5
235,110389,3.0
235,193662,4.0
235,7666,4.5
235,763,4.0
235,13516,5.0
235,85958,3.5
235,21323,4.5
235,119023,3.5
235,881,4.0
235,1600,3.0
235,3294,4.5
235,60290,2.5
235,9914,2.5
235,9199,4.0
235,40900,3.5
235,6657,4.0
235,137072,2.0
235,12382,4.0
235,210542,3.5
235,119620,5.0
235,60556,4.0
235,24846,2.5
235,162068,5.0
235,177839,4.0
235,131898,5.0
235,60769,3.0
235,136953,4.0
235,138223,4.0
235,92433,3.0
235,204752,4.0
235,134719,5.0
235,27499,2.0
235,94578,4.5
235,2684,3.5
235,231950,4.5
235,42183,2.5
235,14168,4.0
235,142460,4.5
235,53166,2.5
235,14171,4.5
235,21986,5.0
235,20615,3.0
235,94846,3.0
235,115201,4.5
235,108466,3.5
235,106458,3.5
235,135635,3.5
235,142317,2.5
235,9844,2.5
235,192125,3.5
235,11972,4.0
235,90173,5.0
235,1478,2.5
235,10067,3.5
235,12764,4.0
235,2785,5.0
235,224307,3.0
235,146915,3.5
235,78742,4.0
235,5284,5.0
235,57515,2.0
235,90034,3.5
235,4159,4.0
235,20,3.5
235,6401,5.0
235,194991,3.0
235,1961,3.0
235,220016,4.5
235,5511,3.5
235,160625,4.0
235,761,5.0
235,17388,4.0
235,72847,4.0
235,19768,3.5
235,181922,3.5
235,18855,3.5
235,84133,5.0
235,29340,5.0
235,44269,3.5
235,32790,4.0
235,56728,2.5
235,61851,4.0
235,41046,4.5
235,5598,3.5
235,66605,4.5
235,248082,2.5
235,12825,4.0
235,28237,2.5
235,87272,0.5
235,37869,5.0
235,162021,5.0
235,138506,3.5
235,3074,5.0
235,135614,4.5
235,55247,5.0
235,136256,4.0
235,137743,3.0
235,5238,3.5
235,84623,4.5
235,134504,5.0
235,138006,4.5
235,62087,4.5
235,140980,4.0
235,138113,4.5
235,52035,5.0
235,68067,3.5
235,20203,4.5
235,105156,2.0
235,2143,5.0
235,2809,4.0
235,160326,2.0
235,36899,5.0
235,85399,2.5
235,16824,3.5
235,34049,4.0
235,101113,1.0
235,248850,4.5
235,2844,4.0
235,48869,3.5
235,135776,3.0
235,61849,4.5
235,191381,5.0
235,36233,2.5
235,18808,2.5
235,36222,5.0
235,5899,1.0
235,56233,5.0
235,72584,3.5
235,3237,4.0
235,3238,1.5
235,38597,0.5
235,85199,2.5
235,135529,5.0
235,370,5.0
235,108318,2.5
235,44634,3.5
235,1584,2.5
235,116781,5.0
235,104437,3.5
235,133178,5.0
235,136561,5.0
235,19952,4.5
235,64976,5.0
235,81866,4.0
235,60584,2.5
235,60633,4.0
235,103958,1.5
235,33374,3.5
235,17161,2.5
235,63796,4.0
235,12938,5.0
235,6713,5.0
235,27232,1.5
235,54143,3.5
235,91765,2.5
235,14896,5.0
235,76281,3.5
235,76279,4.0
235,6757,2.5
235,28623,4.0
235,25400,4.0
235,110073,3.0
235,127461,5.0
235,29528,5.0
235,13648,2.5
235,5773,3.5
235,108779,2.5
235,17311,2.5
235,27209,4.0
235,13453,5.0
235,1213,2.0
235,5800,4.0
235,20025,4.0
235,15096,3.0
235,98464,4.0
235,80967,3.5
235,50706,3.5
235,2616,3.5
235,8411,4.5
235,10865,4.5
235,4081,4.0
235,56231,2.5
235,10193,3.0
235,48675,4.5
235,158409,3.0
235,66311,2.5
235,1376,2.0
235,26126,3.5
235,1501,4.0
235,372,4.0
235,169205,5.0
235,78724,4.0
235,21343,4.5
235,41465,4.5
235,3244,4.0
235,2035,4.0
235,4056,4.0
235,10400,2.5
235,48971,4.0
235,25415,4.0
235,1356,5.0
235,96773,4.0
235,10544,4.0
235,237,5.0
235,1150,4.0
235,74683,2.5
235,17676,5.0
235,1265,3.0
235,32370,1.0
235,37330,1.5
235,109312,5.0
235,6999,3.0
235,10530,4.0
235,23949,4.0
235,13693,4.0
235,221090,4.0
235,20065,4.0
235,83872,2.0
235,235848,2.5
235,61460,4.0
235,4287,3.0
235,15681,4.0
235,193346,4.0
235,239146,4.0
235,248853,2.5
235,34257,3.5
235,248852,5.0
235,245901,5.0
235,126525,4.0
235,54935,4.5
235,21143,3.0
235,118442,2.0
235,19450,4.0
235,56997,3.0
235,32035,2.0
235,15169,4.0
235,41801,4.0
235,121348,3.0
235,63258,4.0
235,80400,2.5
235,158261,2.5
235,248747,4.0
235,60945,4.0
235,45667,4.0
235,15918,4.0
235,12040,4.0
235,10950,2.5
235,5918,2.5
235,13692,4.0
235,20468,5.0
235,136,5.0
235,2639,3.0
235,5050,3.5
235,14066,3.0
235,60292,5.0
235,158315,3.5
235,1106,0.5
235,17849,4.0
235,19096,4.0
235,11438,4.5
235,491,2.5
235,5887,5.0
235,49310,3.0
235,39154,4.0
235,209476,3.5
235,20113,2.5
235,29079,4.0
235,21520,3.5
235,7247,3.0
235,11916,5.0
235,7403,3.0
235,752,3.5
235,94316,5.0
235,3642,5.0
235,39766,3.0
235,4676,2.5
235,73624,3.5
235,123853,1.5
235,112017,4.0
235,38691,4.5
235,4871,5.0
235,41772,4.0
235,5814,3.5
235,6398,3.0
235,31560,2.0
235,1482,3.5
235,2021,5.0
235,86251,4.5
235,48471,3.0
235,90434,4.0
235,2861,5.0
235,2443,5.0
235,74289,3.5
235,4509,4.5
235,75090,3.5
235,3882,4.0
235,11127,2.5
235,15575,3.5
235,30035,5.0
235,1312,3.5
235,9184,4.5
235,69873,3.5
235,158254,3.5
235,29327,4.0
235,48449,3.0
235,11483,4.0
235,215030,2.5
235,31921,4.0
235,23383,3.5
235,62380,4.0
235,22259,5.0
235,68223,1.0
235,7392,4.0
235,27580,4.0
235,19297,3.0
235,62557,5.0
235,13881,3.5
235,29599,4.0
235,33812,3.0
235,11819,4.0
235,35091,4.0
235,41411,4.0
235,596,4.5
235,89088,1.0
235,89923,3.5
235,2690,3.0
235,5400,3.5
235,13440,3.0
235,41765,4.5
235,2645,4.5
235,25310,4.0
235,14236,3.0
235,45020,4.0
235,11123,4.0
235,4332,4.5
235,81140,4.5
235,58868,3.5
235,12844,3.0
235,98714,5.0
235,137952,3.5
235,53351,2.5
235,22154,3.5
235,88157,5.0
235,67063,3.5
235,58551,3.5
235,92435,3.5
235,160262,4.0
235,14804,2.0
235,39683,1.5
235,57443,0.5
235,13535,3.5
235,147313,4.0
235,2889,5.0
235,1100,3.0
235,12688,3.0
235,69289,3.5
235,1099,0.5
235,9698,4.0
235,3747,5.0
235,72969,3.0
235,136223,4.0
235,50113,4.5
235,4123,5.0
235,1107,5.0
235,20556,5.0
235,121050,3.5
235,15513,4.0
235,72962,2.0
235,22354,3.5
235,15538,3.5
235,84995,4.0
235,123400,3.5
235,39208,3.5
235,22954,4.0
235,26939,4.5
235,26983,4.0
235,4297,3.5
235,124316,2.5
235,64193,4.0
235,20114,4.0
235,44348,2.5
235,33846,4.5
235,8786,2.5
235,19058,5.0
235,3668,4.0
235,557,5.0
235,6226,2.0
235,21400,4.0
235,150422,4.0
235,20683,5.0
235,6225,2.5
235,20957,3.5
235,25158,4.5
235,287,4.0
235,17193,5.0
235,7853,5.0
235,7852,5.0
235,4720,3.5
235,193696,2.5
235,6227,3.0
235,7051,4.0
235,10268,2.5
235,56067,1.5
235,311,4.0
235,7829,4.5
235,43829,3.0
235,15244,4.0
235,2914,5.0
235,19530,4.0
235,51296,4.0
235,7931,3.5
235,27569,3.5
235,288,3.0
235,91879,3.0
235,110702,4.5
235,177387,1.5
235,3502,3.5
235,200029,1.5
235,3272,4.0
235,182203,4.0
235,184043,4.0
235,182195,4.5
235,13642,4.0
235,248844,2.5
235,57402,0.5
235,141671,3.5
235,237336,2.0
235,71751,3.0
235,6028,3.0
235,484,5.0
235,13522,3.5
235,46402,1.5
235,56139,5.0
235,5013,3.0
235,11224,4.5
235,76772,5.0
235,1597,3.5
235,30905,5.0
235,1073,2.0
235,44035,2.0
235,8008,4.0
235,8149,3.5
235,247102,4.0
235,169738,4.5
235,106940,3.5
235,4068,5.0
235,36213,5.0
235,80228,3.0
235,32196,5.0
235,113071,5.0
235,134551,3.0
235,18879,4.0
235,161855,5.0
235,134675,3.5
235,141065,5.0
235,82637,5.0
235,134622,4.0
235,32866,2.5
235,175756,3.5
235,8813,2.5
235,248847,4.0
235,646,4.0
235,16226,2.5
235,107724,3.0
235,115480,4.0
235,77151,3.0
235,9228,2.5
235,103946,4.0
235,211900,4.0
235,33572,5.0
235,74839,3.5
235,121586,3.0
235,248846,3.0
235,10430,4.0
235,18901,5.0
235,13227,2.0
235,5853,4.0
235,11908,5.0
235,35657,4.0
235,11476,3.5
235,61387,2.5
235,22383,4.0
235,62417,4.0
235,7018,4.0
235,12465,5.0
235,854,4.0
235,19069,3.5
235,22696,4.0
235,17879,4.5
235,4713,4.0
235,1777,3.5
235,23792,3.5
235,68708,0.5
235,3426,3.5
235,22033,3.5
235,7229,5.0
235,7589,3.5
235,40880,4.0
235,28774,3.5
235,1216,4.5
235,26142,1.5
235,159416,5.0
235,8800,3.5
235,93109,4.0
235,10551,3.5
235,31826,3.0
235,8355,1.5
235,4525,2.5
235,22281,2.0
235,8465,4.5
235,15600,4.5
235,5985,3.5
235,1883,3.0
235,60120,4.0
235,2938,3.5
235,46,3.5
235,458,2.5
235,7710,4.5
235,76777,3.5
235,1994,5.0
235,3243,4.0
235,8454,3.5
235,7796,4.5
235,10963,2.5
235,46866,3.5
235,10096,3.0
235,28881,3.0
235,7936,2.5
235,10093,2.0
235,184071,3.0
235,118886,3.5
235,145383,4.0
235,1660,4.0
235,9692,4.5
235,1526,5.0
235,63231,5.0
235,2433,4.0
235,15080,4.0
235,648,5.0
235,12785,4.0
235,5430,2.5
235,144533,5.0
235,1595,3.5
235,233780,3.5
235,50107,4.0
235,87961,5.0
235,232936,4.0
235,8982,2.5
235,4729,4.5
235,15624,2.5
235,149366,3.5
235,14307,4.0
235,8473,1.5
235,203032,5.0
235,248860,3.5
235,148783,3.0
235,19116,2.5
235,163758,2.5
235,6490,4.5
235,155912,1.5
235,55854,3.5
235,161394,5.0
235,47106,4.0
235,136564,3.5
235,71491,3.5
235,110413,4.5
235,192977,4.0
235,30990,4.5
235,60620,4.0
235,48781,2.5
235,31262,5.0
235,209187,5.0
235,23861,3.5
235,37797,3.5
235,42885,2.0
235,6413,4.0
235,13364,3.0
235,19335,3.0
235,3783,2.0
235,5017,3.5
235,5005,3.5
235,1679,5.0
235,7673,5.0
235,17367,1.5
235,13398,4.0
235,23667,5.0
235,292,4.0
235,22626,3.0
235,6355,2.5
235,42086,4.5
235,20127,4.0
235,125474,2.5
235,7439,2.5
235,106655,4.5
235,88467,4.5
235,31979,3.5
235,67906,4.0
235,12608,4.5
235,11113,4.0
235,11112,5.0
235,148788,2.5
235,46765,3.0
235,162166,3.5
235,114667,1.5
235,29531,5.0
235,219748,5.0
235,20546,3.0
235,80535,4.0
235,12769,3.5
235,153265,5.0
235,35139,4.5
235,248858,4.0
235,32371,2.5
235,6501,3.0
235,51211,4.5
235,23772,2.5
235,1134,4.5
235,114656,5.0
235,1191,3.0
235,1612,2.5
235,43989,2.5
235,78619,2.0
235,84564,4.0
235,157269,3.5
235,18557,4.0
235,1224,5.0
235,163681,1.5
235,11264,4.5
235,4637,4.0
235,9478,3.5
235,82561,3.0
235,8795,5.0
235,69015,2.0
235,2105,3.5
235,6191,1.5
235,78932,2.0
235,5007,3.0
235,15230,3.5
235,238,3.0
235,4965,4.5
235,96048,2.0
235,15584,4.0
235,215861,2.5
235,218380,3.0
235,40368,4.0
235,146250,4.0
235,114587,4.0
235,94700,3.5
235,69142,3.0
235,66256,2.5
235,6885,4.5
235,6276,4.0
235,12006,5.0
235,6510,3.0
235,18954,4.0
235,1922,5.0
235,57812,3.5
235,26654,4.0
235,229537,4.0
235,34520,4.5
235,121335,2.0
235,62594,3.0
235,52164,4.5
235,3460,3.0
235,5869,4.5
235,28501,3.5
235,34857,4.5
235,41426,2.5
235,6868,5.0
235,18809,4.0
235,20394,5.0
235,59589,5.0
235,18602,4.0
235,75164,3.5
235,72890,5.0
235,72911,3.5
235,82732,4.0
235,50525,3.0
235,117136,4.5
235,13014,3.5
235,94202,4.5
235,34478,5.0
235,134974,1.5
235,135334,5.0
235,105169,3.0
235,133737,3.0
235,23609,4.0
235,37876,5.0
235,60420,4.5
235,200646,3.5
235,25065,4.0
235,34254,5.0
235,61557,2.5
235,3929,5.0
235,145110,4.0
235,36895,2.5
235,129171,5.0
235,47107,5.0
235,10084,3.0
235,9168,5.0
235,1695,4.0
235,19542,5.0
235,111152,3.5
235,103725,3.5
235,156311,2.0
235,37287,5.0
235,55960,5.0
235,206953,1.5
235,88379,2.5
235,177239,4.0
235,182906,3.5
235,159736,4.0
235,83914,2.0
235,58017,4.0
235,237294,4.0
235,155625,2.5
235,131520,4.0
235,36247,2.5
235,14100,4.0
235,160554,5.0
235,248865,5.0
235,84630,5.0
235,163443,2.5
235,109028,5.0
235,95851,4.0
235,30693,3.5
235,114787,4.0
235,29743,5.0
235,6310,2.5
235,232090,4.0
235,94923,5.0
235,168890,4.5
235,187390,5.0
235,6351,3.5
235,172498,4.5
235,190284,2.5
235,29128,4.0
235,201695,4.5
235,35094,4.5
235,248864,5.0
235,46592,2.0
235,246700,5.0
235,4578,4.5
235,95523,4.0
235,20966,3.0
235,1986,1.5
235,177808,2.0
235,4044,4.0
235,33998,5.0
235,88066,2.5
235,1849,4.0
235,232578,4.0
235,7711,5.0
235,36109,4.0
235,37642,4.5
235,29243,4.5
235,3511,3.0
235,25282,5.0
235,39769,4.0
235,20917,4.5
235,80553,5.0
235,197401,3.0
235,162024,4.5
235,190750,4.5
235,79744,3.5
235,7968,4.0
235,75154,5.0
235,45013,1.0
235,15040,2.5
235,2864,3.5
235,67096,5.0
235,29722,5.0
235,82677,1.0
235,75100,4.5
235,5068,3.0
235,20131,4.0
235,4209,2.5
235,30681,4.5
235,77168,4.5
235,69630,2.5
235,17979,4.0
235,122656,4.5
235,14740,3.0
235,3461,4.0
235,189127,2.5
235,164495,4.5
235,41721,5.0
235,147422,4.5
235,195334,3.5
235,18747,5.0
235,79019,2.5
235,151571,4.5
235,219749,5.0
235,133428,3.5
235,26053,3.5
235,117055,2.0
235,36118,5.0
235,29036,3.0
235,14656,2.0
235,36158,3.5
235,144358,3.5
235,186387,5.0
235,124564,4.0
235,16581,3.5
235,5961,3.0
235,1214,5.0
235,39544,4.0
235,16305,5.0
235,209281,3.5
235,80785,3.5
235,3447,4.5
235,243649,3.5
235,43788,5.0
235,35693,4.0
235,26879,3.0
235,7082,4.5
235,145407,4.5
235,22307,3.0
235,102136,2.5
235,45767,3.5
235,96698,4.0
235,86312,3.0
235,95439,3.5
235,183062,2.0
235,66511,5.0
235,73359,3.5
235,2622,4.0
235,8532,4.5
235,74765,1.5
235,19415,1.5
235,44905,3.5
235,15063,5.0
235,193133,4.0
235,81451,4.0
235,5603,5.0
235,6258,3.0
235,73826,2.0
235,76116,2.0
235,160444,2.5
235,21095,5.0
235,13325,3.5
235,13319,3.5
235,174380,5.0
235,4050,3.5
235,51735,4.5
235,8941,3.0
235,41331,3.5
235,18608,5.0
235,27887,3.5
235,213134,4.0
235,40183,3.5
235,179186,3.0
235,157705,2.5
235,6090,4.5
235,148455,5.0
235,6141,5.0
235,74635,5.0
235,11439,4.0
235,23150,3.5
235,23151,2.5
235,74639,5.0
235,10467,4.5
235,135388,5.0
235,29362,1.0
235,129259,2.0
235,4007,2.5
235,48279,4.0
235,123750,4.5
235,185806,4.0
235,47104,4.5
235,34937,5.0
235,81282,4.5
235,26986,5.0
235,20789,4.0
235,23532,4.5
235,96308,4.0
235,113403,3.5
235,26127,3.0
235,162,3.5
235,212800,0.5
235,136212,4.0
235,119909,4.5
235,11355,5.0
235,6456,5.0
235,94511,3.0
235,167165,4.0
235,122629,3.0
235,59182,4.0
235,248854,3.0
235,56925,3.0
235,230332,5.0
235,222702,3.0
235,183280,4.5
235,148124,4.0
235,109027,5.0
235,28071,4.0
235,126,5.0
235,6764,5.0
235,133118,4.0
235,11012,4.0
235,129574,2.0
235,61405,4.5
235,77579,1.5
235,12298,4.0
235,4004,3.5
235,81081,4.0
235,121343,5.0
235,23692,4.5
235,70586,5.0
235,26440,3.0
235,133251,4.0
235,55489,4.5
235,66997,4.5
235,129753,3.5
235,30623,3.5
235,1836,4.0
235,14156,5.0
235,93751,3.0
235,8466,3.5
235,12553,4.0
235,12130,2.5
235,13025,5.0
235,102181,2.5
235,22457,4.0
235,14022,5.0
235,15093,5.0
235,202688,3.5
235,23248,2.0
235,3148,3.5
235,137918,5.0
235,94135,2.5
235,1051,4.5
235,9418,4.5
235,142661,2.5
235,14781,1.5
235,120754,5.0
235,9157,2.0
235,59399,3.0
235,19775,3.0
235,31770,4.5
235,15634,3.5
235,12520,5.0
235,36963,2.5
235,27830,3.5
235,4765,3.5
235,15056,4.5
235,27844,3.5
235,89394,5.0
235,35503,4.5
235,3794,2.5
235,34366,4.0
235,9218,3.5
235,83509,2.5
235,89966,3.5
235,164546,2.5
235,182406,4.5
235,43265,4.5
235,3041,5.0
235,136786,2.5
235,3057,4.0
235,88873,2.5
235,62638,4.0
235,31814,4.5
235,44620,5.0
235,74888,3.0
235,243211,5.0
235,59818,3.0
235,34479,3.5
235,1999,4.5
235,43632,4.0
235,32529,5.0
235,10754,4.0
235,18552,5.0
235,88340,3.5
235,4589,4.0
235,4391,4.0
235,28899,4.0
235,79736,4.0
235,39612,4.0
235,15413,4.5
235,10794,3.5
235,104840,2.5
235,167828,5.0
235,40748,3.5
235,229972,3.5
235,759,4.0
235,57506,3.5
235,19404,3.5
235,26666,3.5
235,204273,4.5
235,5947,4.0
235,193720,2.5
235,7935,3.0
235,97087,3.0
235,9535,1.0
235,19758,4.5
235,56159,3.0
235,16084,5.0
235,19093,4.5
235,21414,4.0
235,14111,3.5
235,233080,3.0
235,45,4.0
235,4018,1.5
235,9460,5.0
235,1486,4.0
235,38321,4.5
235,44692,1.0
235,1094,4.5
235,110634,4.5
235,30671,5.0
235,35825,5.0
235,37155,3.0
235,88577,5.0
235,216297,5.0
235,49616,3.5
235,4179,4.0
235,25387,4.0
235,38292,3.5
235,112826,3.5
235,10714,0.5
235,71510,4.5
235,66191,3.5
235,127142,4.0
235,71963,2.5
235,81329,2.5
235,10661,4.0
235,77245,4.0
235,142976,2.5
235,160580,3.0
235,6313,5.0
235,24939,3.0
235,5979,2.5
235,159393,4.5
235,236243,3.5
235,104438,3.0
235,12550,4.0
235,19808,2.0
235,33269,4.0
235,10972,4.0
235,48163,3.0
235,9294,3.5
235,69232,1.5
235,128683,3.0
235,140997,5.0
235,83913,4.0
235,4382,4.0
235,11654,3.0
235,11455,0.5
235,48349,3.5
235,34234,4.0
235,24800,4.0
235,56142,4.0
235,44306,3.5
235,7,4.0
